Name,RawCentrality
Solomon Feferman,13
Ludwig Boltzmann,13
Jacques Ellul,13
Ferdinand Lassalle,13
Jean Wahl,13
Paul Goodman,13
Mary Whiton Calkins,13
Nicolaus Copernicus,13
Jiddu Krishnamurti,13
Richard Dedekind,13
Christiaan Huygens,13
Peter Winch,13
Padmanabha Tirtha,13
Pillai Lokacharya,13
Peter Wessel Zapffe,13
Eric Voegelin,13
Wilhelm von Humboldt,13
Do-ol,13
Abu Tammam,13
David Hartley,13
Pierre Paul Royer-Collard,13
Samuel Clarke,13
Ronald Dworkin,13
Sam Harris,13
John of Salisbury,13
D. Z. Phillips,13
Robert Fludd,12
Paul E. Meehl,12
Petrarch,12
Frederick C. Beiser,12
Motoori Norinaga,12
Peter Hacker,12
Ray Brassier,12
Friedrich Heinrich Jacobi,12
Thomas Bradwardine,12
Josef Pieper,12
Fujiwara Seika,12
Siddheshwar,12
Axel Honneth,12
Charles E. Osgood,12
Kazimierz Twardowski,12
Karl Kraus,12
R. G. Collingwood,12
Barry Smith,12
Herbert Feigl,12
Warren Goldfarb,12
Erving Goffman,12
James Griffin,12
Liu Shaoqi,12
James Clerk Maxwell,12
Christopher Peacocke,12
Dietrich Bonhoeffer,12
Yi Hwang,12
Anacharsis,12
John Zerzan,12
Marshall McLuhan,12
John Maynard Smith,12
Marin Mersenne,12
Seneca the Younger,12
Gabriel Bonnot de Mably,12
John Ray,12
Al-Mawardi,12
Daniel Garber,12
Dan Sperber,12
George Henry Lewes,12
John Lewis,12
William of Conches,12
Joseph Schumpeter,11
Johann Friedrich Herbart,11
Julien Offray de La Mettrie,11
Parashara,11
Hicetas,11
John Eccles,11
John Broome,11
Georges Canguilhem,11
Galen Strawson,11
E. J. Lowe,11
William Lycan,11
Michel Weber,11
Rollo May,11
Joseph de Maistre,11
Simon Critchley,11
Xun Zi,11
Carl Stumpf,11
Maria Montessori,11
Roger Penrose,11
John Perry,11
Denis Dutton,11
Maurice Blanchot,11
Jean van Heijenoort,11
Allan Bloom,11
Peter Carruthers,11
Philip Kitcher,11
David Edmonds,11
Paul Carus,11
Allen Newell,11
Johannes Scotus Eriugena,11
Augustus De Morgan,11
Monique Wittig,11
Dirghatamas,11
Johann Georg Hamann,10
Dag Prawitz,10
Heinrich Cornelius Agrippa,10
William Kingdon Clifford,10
John Wisdom,10
Rudolf Christoph Eucken,10
Arthur de Gobineau,10
Paul Gottfried,10
Gerald Edelman,10
Ernst Bloch,10
Marjorie Grene,10
Niklas Luhmann,10
Fred Feldman,10
Charles Taliaferro,10
Eleonore Stump,10
Seyla Benhabib,10
Dwight Macdonald,10
Edward Caird,10
John Courtney Murray,10
Robert Fogelin,10
J. P. Moreland,10
Viktor Frankl,10
Peter Godfrey-Smith,10
William Calvert Kneale,10
Alexius Meinong,10
Karl Mannheim,10
Abd al-Jabbar ibn Ahmad,10
Stephen Cole Kleene,10
Friedrich Schelling,10
Gilbert Harman,10
Holmes Rolston III,10
Joseph Ratzinger,10
H. Richard Niebuhr,10
Max Black,10
Gregory Vlastos,10
Benson Mates,10
Renn Dickson Hampden,10
Jean-Baptiste Lamarck,10
William Temple,10
Ajita Kesakambali,10
Thomas Metzinger,9
Heinrich von Kleist,9
William Irwin,9
Bimal Krishna Matilal,9
Andrea Cesalpino,9
George Reisman,9
Andrew Pyle,9
Vilfredo Pareto,9
George Grote,9
David Hull,9
John Herschel,9
John McCarthy,9
Abul A'la Maududi,9
Mary Daly,9
Liezi,9
Paul de Man,9
Ted Honderich,9
Vasugupta,9
Graham Oppy,9
Kuno Fischer,9
F. H. Bradley,9
Michael Ghiselin,9
Gustav Fechner,9
Paul E. Griffiths,9
Irving Kristol,9
Eduard Zeller,9
Eudoxus of Cnidus,9
Susan Sontag,9
David Papineau,9
Kim Sterelny,9
