Name,Date,Century,Wikipedia_Link
Frank Meyer,1909??972,20th,https://en.wikipedia.org/wiki/Frank_Meyer_(political_philosopher)
Leonard B. Meyer,1918??007,20th,https://en.wikipedia.org/wiki/Leonard_B._Meyer
Vincent Miceli,1915??991,20th,https://en.wikipedia.org/wiki/Vincent_Miceli
Alex Michalos,born 1935,20th,https://en.wikipedia.org/wiki/Alex_Michalos
Geoffrey Midgley,1921??997,20th,https://en.wikipedia.org/wiki/Geoffrey_Midgley
Mary Midgley,1919??018,20th,https://en.wikipedia.org/wiki/Mary_Midgley
Stanley Milgram,1933??984,20th,https://en.wikipedia.org/wiki/Stanley_Milgram
Alan Millar,born 1947,20th,https://en.wikipedia.org/wiki/Alan_Millar
David W. Miller,born 1942,20th,https://en.wikipedia.org/wiki/David_Miller_(philosopher)
George Armitage Miller,1920??012,20th,https://en.wikipedia.org/wiki/George_Armitage_Miller
Izchak Miller,1935??994,20th,https://en.wikipedia.org/wiki/Izchak_Miller
Perry Miller,1905??963,20th,https://en.wikipedia.org/wiki/Perry_Miller
Elijah Millgram,born 1958,20th,https://en.wikipedia.org/wiki/Elijah_Millgram
Peter Millican,born 1958,20th,https://en.wikipedia.org/wiki/Peter_Millican
Ruth Millikan,born 1933[b][c],20th,https://en.wikipedia.org/wiki/Ruth_Millikan
Charles Wade Mills,1951??021,20th,https://en.wikipedia.org/wiki/Charles_W._Mills
Charles Wright Mills,1916??962,20th,https://en.wikipedia.org/wiki/C._Wright_Mills
Jean-Claude Milner,born 1941,20th,https://en.wikipedia.org/wiki/Jean-Claude_Milner
Marvin Minsky,1927??016,20th,https://en.wikipedia.org/wiki/Marvin_Minsky
Christine Mitchell,born 1951,20th,https://en.wikipedia.org/wiki/Christine_Mitchell
Sandra Mitchell,born 1951,20th,https://en.wikipedia.org/wiki/Sandra_Mitchell
Jitendra Nath Mohanty,born 1928,20th,https://en.wikipedia.org/wiki/Jitendra_Nath_Mohanty
Annemarie Mol,born 1958,20th,https://en.wikipedia.org/wiki/Annemarie_Mol
George Molnar,1934??999,20th,https://en.wikipedia.org/wiki/George_Molnar_(philosopher)
Ray Monk,born 1957,20th,https://en.wikipedia.org/wiki/Ray_Monk
Richard Montague,1930??971[c][d],20th,https://en.wikipedia.org/wiki/Richard_Montague
Alan Montefiore,1926??024,20th,https://en.wikipedia.org/wiki/Alan_Montefiore
Ernest Addison Moody,1903??975,20th,https://en.wikipedia.org/wiki/Ernest_Addison_Moody
A. W. Moore,born 1956,20th,https://en.wikipedia.org/wiki/A._W._Moore_(philosopher)
Charles A. Moore,1901??967,20th,https://en.wikipedia.org/wiki/Charles_A._Moore
Julius Moravcsik,1931??009,20th,https://en.wikipedia.org/wiki/Julius_Moravcsik
Max More,born 1964,20th,https://en.wikipedia.org/wiki/Max_More
J. P. Moreland,born 1948,20th,https://en.wikipedia.org/wiki/J._P._Moreland
Sidney Morgenbesser,1921??004,20th,https://en.wikipedia.org/wiki/Sidney_Morgenbesser
Charles W. Morris,1901??979,20th,https://en.wikipedia.org/wiki/Charles_W._Morris
Christopher W. Morris,born 1949,20th,https://en.wikipedia.org/wiki/Christopher_W._Morris
Errol Morris,born 1948,20th,https://en.wikipedia.org/wiki/Errol_Morris
Herbert Morris,born 1928,20th,https://en.wikipedia.org/wiki/Herbert_Morris_(philosopher)
Margaret Morrison,1954??021,20th,https://en.wikipedia.org/wiki/Margaret_Morrison_(philosopher)
Adam Morton,1945??020,20th,https://en.wikipedia.org/wiki/Adam_Morton
Timothy Morton,born 1968,20th,https://en.wikipedia.org/wiki/Timothy_Morton
Paul Moser,born 1957,20th,https://en.wikipedia.org/wiki/Paul_Moser
Bob Moses,1935??021,20th,https://en.wikipedia.org/wiki/Bob_Moses_(activist)
JesÃºs MosterÃ­n,1941??017,20th,https://en.wikipedia.org/wiki/Jes%C3%BAs_Moster%C3%ADn
Mary Mothersill,1923??008,20th,https://en.wikipedia.org/wiki/Mary_Mothersill
Mou Zongsan,1909??995[a],20th,https://en.wikipedia.org/wiki/Mou_Zongsan
Chantal Mouffe,born 1943,20th,https://en.wikipedia.org/wiki/Chantal_Mouffe
Richard Mouw,born 1940,20th,https://en.wikipedia.org/wiki/Richard_Mouw
V. Y. Mudimbe,born 1941,20th,https://en.wikipedia.org/wiki/V._Y._Mudimbe
Walter George Muelder,1907??004,20th,https://en.wikipedia.org/wiki/Walter_George_Muelder
Stephen Mulhall,born 1962,20th,https://en.wikipedia.org/wiki/Stephen_Mulhall
Kevin Mulligan,born 1951,20th,https://en.wikipedia.org/wiki/Kevin_Mulligan
Stephen Mumford,born 1965,20th,https://en.wikipedia.org/wiki/Stephen_Mumford
Sachiko Murata,born 1943,20th,https://en.wikipedia.org/wiki/Sachiko_Murata
Iris Murdoch,1919??999[b][c],20th,https://en.wikipedia.org/wiki/Iris_Murdoch
John E. Murdoch,1927??010,20th,https://en.wikipedia.org/wiki/John_E._Murdoch
Murray Murphey,1928??018,20th,https://en.wikipedia.org/wiki/Murray_Murphey
Arthur Edward Murphy,1901??962,20th,https://en.wikipedia.org/wiki/Arthur_Edward_Murphy
Nancey Murphy,born 1951,20th,https://en.wikipedia.org/wiki/Nancey_Murphy
John Courtney Murray,1904??967,20th,https://en.wikipedia.org/wiki/John_Courtney_Murray
Pauli Murray,1910??985,20th,https://en.wikipedia.org/wiki/Pauli_Murray
Alan Musgrave,born 1940,20th,https://en.wikipedia.org/wiki/Alan_Musgrave
Arne NÃ¦ss,1912??009[b][d],20th,https://en.wikipedia.org/wiki/Arne_N%C3%A6ss
Yujin Nagasawa,born 1975,20th,https://en.wikipedia.org/wiki/Yujin_Nagasawa
Ernest Nagel,1901??985[a][b][c][d],20th,https://en.wikipedia.org/wiki/Ernest_Nagel
Thomas Nagel,born 1937[a][b][c][d],20th,https://en.wikipedia.org/wiki/Thomas_Nagel
Debra Nails,born 1950,20th,https://en.wikipedia.org/wiki/Debra_Nails
Jean-Luc Nancy,1940??021[d],20th,https://en.wikipedia.org/wiki/Jean-Luc_Nancy
Meera Nanda,born 1954,20th,https://en.wikipedia.org/wiki/Meera_Nanda
Uma Narayan,born 1958,20th,https://en.wikipedia.org/wiki/Uma_Narayan
Jan Narveson,born 1936,20th,https://en.wikipedia.org/wiki/Jan_Narveson
John Forbes Nash Jr.,1928??015,20th,https://en.wikipedia.org/wiki/John_Forbes_Nash_Jr.
Hossein Nasr,born 1933,20th,https://en.wikipedia.org/wiki/Hossein_Nasr
Maurice Natanson,1924??996,20th,https://en.wikipedia.org/wiki/Maurice_Natanson
Stephen Neale,born 1958,20th,https://en.wikipedia.org/wiki/Stephen_Neale
Karen Neander,1954??020,20th,https://en.wikipedia.org/wiki/Karen_Neander
Antonio Negri,born 1933,20th,https://en.wikipedia.org/wiki/Antonio_Negri
Oskar Negt,1934??024,20th,https://en.wikipedia.org/wiki/Oskar_Negt
Alexander Nehamas,born 1946,20th,https://en.wikipedia.org/wiki/Alexander_Nehamas
Susan Neiman,born 1955,20th,https://en.wikipedia.org/wiki/Susan_Neiman
Paul Nelson,born 1958,20th,https://en.wikipedia.org/wiki/Paul_Nelson_(creationist)
John von Neumann,1903??957[a][b][c][d],20th,https://en.wikipedia.org/wiki/John_von_Neumann
Robert Cummings Neville,born 1939,20th,https://en.wikipedia.org/wiki/Robert_Cummings_Neville
Allen Newell,1927??992,20th,https://en.wikipedia.org/wiki/Allen_Newell
Glen Newey,1961??017,20th,https://en.wikipedia.org/wiki/Glen_Newey
Jay Newman,1948??007,20th,https://en.wikipedia.org/wiki/Jay_Newman
William R. Newman,born 1955,20th,https://en.wikipedia.org/wiki/William_R._Newman
Huey P. Newton,1942??989,20th,https://en.wikipedia.org/wiki/Huey_P._Newton
William Newton-Smith,born 1943,20th,https://en.wikipedia.org/wiki/William_Newton-Smith
Shaun Nichols,born 1964,20th,https://en.wikipedia.org/wiki/Shaun_Nichols
Eduardo Nicol,1907??990,20th,https://en.wikipedia.org/wiki/Eduardo_Nicol
Julian Nida-RÃ¼melin,born 1954,20th,https://en.wikipedia.org/wiki/Julian_Nida-R%C3%BCmelin
Martine Nida-RÃ¼melin,born 1957,20th,https://en.wikipedia.org/wiki/Martine_Nida-R%C3%BCmelin
Kai Nielsen,1926??021,20th,https://en.wikipedia.org/wiki/Kai_Nielsen_(philosopher)
Nishitani Keiji,1900??990[b][c][d],20th,https://en.wikipedia.org/wiki/Nishitani_Keiji
David Shepherd Nivison,1923??014,20th,https://en.wikipedia.org/wiki/David_Shepherd_Nivison
Paul Nizan,1905??940,20th,https://en.wikipedia.org/wiki/Paul_Nizan
Kwame Nkrumah,1909??972[b][c],20th,https://en.wikipedia.org/wiki/Kwame_Nkrumah
Linda Nochlin,1931??017,20th,https://en.wikipedia.org/wiki/Linda_Nochlin
Nel Noddings,1929??022,20th,https://en.wikipedia.org/wiki/Nel_Noddings
Alva NoÃ«,born 1964,20th,https://en.wikipedia.org/wiki/Alva_No%C3%AB
Constantin Noica,1909??987,20th,https://en.wikipedia.org/wiki/Constantin_Noica
Ernst Nolte,1923??016,20th,https://en.wikipedia.org/wiki/Ernst_Nolte
John T. Noonan Jr.,1926??017,20th,https://en.wikipedia.org/wiki/John_T._Noonan_Jr.
Tore Nordenstam,born 1934,20th,https://en.wikipedia.org/wiki/Tore_Nordenstam
Kathryn Norlock,born 1969,20th,https://en.wikipedia.org/wiki/Kathryn_Norlock
Calvin Normore,born 1948,20th,https://en.wikipedia.org/wiki/Calvin_Normore
Christopher Norris,born 1947,20th,https://en.wikipedia.org/wiki/Christopher_Norris_(critic)
David L. Norton,1930??995,20th,https://en.wikipedia.org/wiki/David_L._Norton
John D. Norton,born 1953,20th,https://en.wikipedia.org/wiki/John_D._Norton
Kathleen Nott,1905??999,20th,https://en.wikipedia.org/wiki/Kathleen_Nott
Robert Nozick,1938??001[a][b][c][d],20th,https://en.wikipedia.org/wiki/Robert_Nozick
Martha Nussbaum,born 1947[a][b][c],20th,https://en.wikipedia.org/wiki/Martha_Nussbaum
Mwalimu Julius Kambarage Nyerere,1922??999,20th,https://en.wikipedia.org/wiki/Mwalimu_Julius_Kambarage_Nyerere
Lucy O'Brien,born 1964,20th,https://en.wikipedia.org/wiki/Lucy_O%27Brien_(philosopher)
Mary O'Brien,1926??998,20th,https://en.wikipedia.org/wiki/Mary_O%27Brien_(philosopher)
Anthony O'Hear,born 1942,20th,https://en.wikipedia.org/wiki/Anthony_O%27Hear
Brian E. O'Neil,1921??985,20th,https://en.wikipedia.org/wiki/Brian_E._O%27Neil
Onora O'Neill,born 1941,20th,https://en.wikipedia.org/wiki/Onora_O%27Neill
Michael Oakeshott,1901??990[a][b][c][d],20th,https://en.wikipedia.org/wiki/Michael_Oakeshott
Susan Moller Okin,1946??004,20th,https://en.wikipedia.org/wiki/Susan_Moller_Okin
Kelly Oliver,born 1958,20th,https://en.wikipedia.org/wiki/Kelly_Oliver
Revilo P. Oliver,1908??994,20th,https://en.wikipedia.org/wiki/Revilo_P._Oliver
Alan M. Olson,born 1939,20th,https://en.wikipedia.org/wiki/Alan_M._Olson
Michel Onfray,born 1959,20th,https://en.wikipedia.org/wiki/Michel_Onfray
Walter Jackson Ong,1912??003,20th,https://en.wikipedia.org/wiki/Walter_Jackson_Ong
Graham Oppy,born 1960,20th,https://en.wikipedia.org/wiki/Graham_Oppy
Toby Ord,born 1979,20th,https://en.wikipedia.org/wiki/Toby_Ord
Gloria Origgi,born 1967,20th,https://en.wikipedia.org/wiki/Gloria_Origgi
RocÃ­o Orsi,1976??014,20th,https://en.wikipedia.org/wiki/Roc%C3%ADo_Orsi
Charles E. Osgood,1916??991,20th,https://en.wikipedia.org/wiki/Charles_E._Osgood
Blake Ostler,born 1957,20th,https://en.wikipedia.org/wiki/Blake_Ostler
Konrad Ott,born 1959,20th,https://en.wikipedia.org/wiki/Konrad_Ott
James Otteson,born 1968,20th,https://en.wikipedia.org/wiki/James_Otteson
Albert Outler,1908??989,20th,https://en.wikipedia.org/wiki/Albert_Outler
Gwilyn Ellis Lane Owen,1922??982[b][c][d],20th,https://en.wikipedia.org/wiki/Gwilyn_Ellis_Lane_Owen
Joseph Owens,1908??005,20th,https://en.wikipedia.org/wiki/Joseph_Owens_(Redemptorist)
Susan Oyama,born 1943,20th,https://en.wikipedia.org/wiki/Susan_Oyama
JesÃºs Padilla GÃ¡lvez,born 1959,20th,https://en.wikipedia.org/wiki/Jes%C3%BAs_Padilla_G%C3%A1lvez
Peter Pagin,born 1953,20th,https://en.wikipedia.org/wiki/Peter_Pagin
Clare Palmer,born 1967,20th,https://en.wikipedia.org/wiki/Clare_Palmer
Arthur Pap,1921??959,20th,https://en.wikipedia.org/wiki/Arthur_Pap
David Papineau,born 1947[b][c],20th,https://en.wikipedia.org/wiki/David_Papineau
George Pappas,born 1942,20th,https://en.wikipedia.org/wiki/George_Pappas
Derek Parfit,1942??017[a][b][c],20th,https://en.wikipedia.org/wiki/Derek_Parfit
Rohit Jivanlal Parikh,born 1936,20th,https://en.wikipedia.org/wiki/Rohit_Jivanlal_Parikh
Adrian Parr,born 1967,20th,https://en.wikipedia.org/wiki/Adrian_Parr
Charles Parsons,born 1933,20th,https://en.wikipedia.org/wiki/Charles_Parsons_(philosopher)
Terence Parsons,born 1939,20th,https://en.wikipedia.org/wiki/Terence_Parsons
Barbara Partee,born 1940,20th,https://en.wikipedia.org/wiki/Barbara_Partee
John Passmore,1914??004[d],20th,https://en.wikipedia.org/wiki/John_Passmore
Jan PatoÄka,1907??977[d],20th,https://en.wikipedia.org/wiki/Jan_Pato%C4%8Dka
Paul R. Patton,born 1950,20th,https://en.wikipedia.org/wiki/Paul_R._Patton
David L. Paulsen,1936??020,20th,https://en.wikipedia.org/wiki/David_L._Paulsen
Christopher Peacocke,born 1950[b][c],20th,https://en.wikipedia.org/wiki/Christopher_Peacocke
David Pears,1921??009[b][c],20th,https://en.wikipedia.org/wiki/David_Pears
Leonard Peikoff,born 1933,20th,https://en.wikipedia.org/wiki/Leonard_Peikoff
Jean-Jacques Pelletier,born 1947,20th,https://en.wikipedia.org/wiki/Jean-Jacques_Pelletier
Zbigniew PeÅczyÅski,1925??021,20th,https://en.wikipedia.org/wiki/Zbigniew_Pe%C5%82czy%C5%84ski
Lorenzo PeÃ±a,born 1944,20th,https://en.wikipedia.org/wiki/Lorenzo_Pe%C3%B1a
Carlo Penco,born 1948,20th,https://en.wikipedia.org/wiki/Carlo_Penco
Terence Penelhum,1929??020,20th,https://en.wikipedia.org/wiki/Terence_Penelhum
Roger Penrose,born 1931,20th,https://en.wikipedia.org/wiki/Roger_Penrose
Walker Percy,1916??990,20th,https://en.wikipedia.org/wiki/Walker_Percy
Derk Pereboom,born 1957,20th,https://en.wikipedia.org/wiki/Derk_Pereboom
ChaÃ¯m Perelman,1912??984,20th,https://en.wikipedia.org/wiki/Cha%C3%AFm_Perelman
John Perry,born 1943,20th,https://en.wikipedia.org/wiki/John_Perry_(philosopher)
Richard Stanley Peters,1919??011[b],20th,https://en.wikipedia.org/wiki/Richard_Stanley_Peters
Anna L. Peterson,born 1963,20th,https://en.wikipedia.org/wiki/Anna_L._Peterson
Philip Pettit,born 1945,20th,https://en.wikipedia.org/wiki/Philip_Pettit
Herman Philipse,born 1951,20th,https://en.wikipedia.org/wiki/Herman_Philipse
D. Z. Phillips,1934??006,20th,https://en.wikipedia.org/wiki/D._Z._Phillips
Giovanni Piana,1940??019,20th,https://en.wikipedia.org/wiki/Giovanni_Piana
Alexander Piatigorsky,1929??009,20th,https://en.wikipedia.org/wiki/Alexander_Piatigorsky
Eva Picardi,1948??017,20th,https://en.wikipedia.org/wiki/Eva_Picardi
Gualtiero Piccinini,born 1970,20th,https://en.wikipedia.org/wiki/Gualtiero_Piccinini
Hanna Pickard,born 1972,20th,https://en.wikipedia.org/wiki/Hanna_Pickard
Catherine Pickstock,born 1970,20th,https://en.wikipedia.org/wiki/Catherine_Pickstock
Josef Pieper,1904??997,20th,https://en.wikipedia.org/wiki/Josef_Pieper
Jessica Pierce,born 1965,20th,https://en.wikipedia.org/wiki/Jessica_Pierce
Massimo Pigliucci,born 1964,20th,https://en.wikipedia.org/wiki/Massimo_Pigliucci
Adrian Piper,born 1948,20th,https://en.wikipedia.org/wiki/Adrian_Piper
Robert B. Pippin,born 1948,20th,https://en.wikipedia.org/wiki/Robert_B._Pippin
Madsen Pirie,born 1940,20th,https://en.wikipedia.org/wiki/Madsen_Pirie
Robert M. Pirsig,1928??017,20th,https://en.wikipedia.org/wiki/Robert_M._Pirsig
George Pitcher,1925??018,20th,https://en.wikipedia.org/wiki/George_Pitcher_(philosopher)
Ullin Place,1924??000,20th,https://en.wikipedia.org/wiki/Ullin_Place
John Plamenatz,1912??975,20th,https://en.wikipedia.org/wiki/John_Plamenatz
Alvin Plantinga,born 1932[a][b][c],20th,https://en.wikipedia.org/wiki/Alvin_Plantinga
Mark de Bretton Platts,born 1947,20th,https://en.wikipedia.org/wiki/Mark_de_Bretton_Platts
Val Plumwood,1939??008,20th,https://en.wikipedia.org/wiki/Val_Plumwood
Thomas Pogge,born 1953,20th,https://en.wikipedia.org/wiki/Thomas_Pogge
Louis P. Pojman,1935??005,20th,https://en.wikipedia.org/wiki/Louis_P._Pojman
John L. Pollock,1940??009,20th,https://en.wikipedia.org/wiki/John_L._Pollock
Leonardo Polo,1926??013,20th,https://en.wikipedia.org/wiki/Leonardo_Polo
Edward Pols,1919??005,20th,https://en.wikipedia.org/wiki/Edward_Pols
Richard Popkin,1923??005,20th,https://en.wikipedia.org/wiki/Richard_Popkin
K. J. Popma,1903??986,20th,https://en.wikipedia.org/wiki/K._J._Popma
Karl Popper,1902??994[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Karl_Popper
Richard Posner,born 1939,20th,https://en.wikipedia.org/wiki/Richard_Posner
Mark Poster,1941??012,20th,https://en.wikipedia.org/wiki/Mark_Poster
Van Rensselaer Potter,1911??001,20th,https://en.wikipedia.org/wiki/Van_Rensselaer_Potter
John Poulakos,born 1948,20th,https://en.wikipedia.org/wiki/John_Poulakos
Vaughan Pratt,born 1944,20th,https://en.wikipedia.org/wiki/Vaughan_Pratt
Dag Prawitz,born 1936,20th,https://en.wikipedia.org/wiki/Dag_Prawitz
Huw Price,born 1953,20th,https://en.wikipedia.org/wiki/Huw_Price
Graham Priest,born 1948,20th,https://en.wikipedia.org/wiki/Graham_Priest
Arthur Prior,1914??969[c][d][e],20th,https://en.wikipedia.org/wiki/Arthur_Prior
James Pryor,born 1968,20th,https://en.wikipedia.org/wiki/James_Pryor
Harry Prosch,1917??005,20th,https://en.wikipedia.org/wiki/Harry_Prosch
Alexander Pruss,born 1973,20th,https://en.wikipedia.org/wiki/Alexander_Pruss
James Pryor,born 1968,20th,https://en.wikipedia.org/wiki/James_Pryor
Stathis Psillos,born 1965,20th,https://en.wikipedia.org/wiki/Stathis_Psillos
Lorenz Bruno Puntel,born 1935,20th,https://en.wikipedia.org/wiki/Lorenz_Bruno_Puntel
Hilary Putnam,1926??016[a][b][c][d],20th,https://en.wikipedia.org/wiki/Hilary_Putnam
Ruth Anna Putnam,1927??019,20th,https://en.wikipedia.org/wiki/Ruth_Anna_Putnam
Andrew Pyle,born 1955,20th,https://en.wikipedia.org/wiki/Andrew_Pyle_(philosopher)
Zenon Pylyshyn,born 1937,20th,https://en.wikipedia.org/wiki/Zenon_Pylyshyn
Qiu Renzong,born 1933,20th,https://en.wikipedia.org/wiki/Qiu_Renzong
Willard Van Orman Quine,1908??000[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Willard_Van_Orman_Quine
Philip L. Quinn,1940??004,20th,https://en.wikipedia.org/wiki/Philip_L._Quinn
Anthony Quinton,1925??010[b][c],20th,https://en.wikipedia.org/wiki/Anthony_Quinton
Sayyid Qutb,1906??966,20th,https://en.wikipedia.org/wiki/Sayyid_Qutb
Wlodek Rabinowicz,born 1947,20th,https://en.wikipedia.org/wiki/Wlodek_Rabinowicz
Eduardo Rabossi,1930??005,20th,https://en.wikipedia.org/wiki/Eduardo_Rabossi
James Rachels,1941??003,20th,https://en.wikipedia.org/wiki/James_Rachels
Melvin Rader,1903??981,20th,https://en.wikipedia.org/wiki/Melvin_Rader
Karl Rahner,1904??984[d],20th,https://en.wikipedia.org/wiki/Karl_Rahner
Peter Railton,born 1950,20th,https://en.wikipedia.org/wiki/Peter_Railton
Vojin RakiÄ,born 1967,20th,https://en.wikipedia.org/wiki/Vojin_Raki%C4%87
Tariq Ramadan,born 1962,20th,https://en.wikipedia.org/wiki/Tariq_Ramadan
Frank P. Ramsey,1903??930[a][b][c][d][e]*,20th,https://en.wikipedia.org/wiki/Frank_P._Ramsey
Ian Thomas Ramsey,1915??972[d],20th,https://en.wikipedia.org/wiki/Ian_Thomas_Ramsey
Paul Ramsey,1913??988,20th,https://en.wikipedia.org/wiki/Paul_Ramsey_(ethicist)
Jacques RanciÃ¨re,born 1940,20th,https://en.wikipedia.org/wiki/Jacques_Ranci%C3%A8re
Ayn Rand,1905??982[e][f],20th,https://en.wikipedia.org/wiki/Ayn_Rand
Rose Rand,1903??980,20th,https://en.wikipedia.org/wiki/Rose_Rand
Anatol Rapoport,1911??007,20th,https://en.wikipedia.org/wiki/Anatol_Rapoport
Douglas B. Rasmussen,born 1948,20th,https://en.wikipedia.org/wiki/Douglas_B._Rasmussen
Joseph Ratzinger,1927-2022,20th,https://en.wikipedia.org/wiki/Pope_Benedict_XVI
Heidi Ravven,born 1952,20th,https://en.wikipedia.org/wiki/Heidi_Ravven
John Rawls,1921??002[a][b][c][d][e][f],20th,https://en.wikipedia.org/wiki/John_Rawls
Yvanka B. Raynova,born 1959,20th,https://en.wikipedia.org/wiki/Yvanka_B._Raynova
Joseph Raz,born 1939,20th,https://en.wikipedia.org/wiki/Joseph_Raz
Miguel Reale,1910??006,20th,https://en.wikipedia.org/wiki/Miguel_Reale
FranÃ§ois Recanati,born 1952,20th,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Recanati
Andrew J. Reck,1927??021,20th,https://en.wikipedia.org/wiki/Andrew_J._Reck
Michael Redhead,1929??020,20th,https://en.wikipedia.org/wiki/Michael_Redhead
Jonathan RÃ©e,born 1948,20th,https://en.wikipedia.org/wiki/Jonathan_R%C3%A9e
Tom Regan,1938??017,20th,https://en.wikipedia.org/wiki/Tom_Regan
Robert Reich,born 1946,20th,https://en.wikipedia.org/wiki/Robert_Reich
Patricia Reif,1930??002,20th,https://en.wikipedia.org/wiki/Patricia_Reif
George Reisman,born 1937,20th,https://en.wikipedia.org/wiki/George_Reisman
Nicholas Rescher,born 1928[b][c],20th,https://en.wikipedia.org/wiki/Nicholas_Rescher
Michael Resnik,born 1938,20th,https://en.wikipedia.org/wiki/Michael_Resnik
Greg Restall,born 1969,20th,https://en.wikipedia.org/wiki/Greg_Restall
Georges Rey,born 1945,20th,https://en.wikipedia.org/wiki/Georges_Rey
Rush Rhees,1905??989,20th,https://en.wikipedia.org/wiki/Rush_Rhees
Janet Radcliffe Richards,born 1944[b][c],20th,https://en.wikipedia.org/wiki/Janet_Radcliffe_Richards
Henry S. Richardson,born 1955,20th,https://en.wikipedia.org/wiki/Henry_S._Richardson
John Richardson,born 1951,20th,https://en.wikipedia.org/wiki/John_Richardson_(philosopher)
Radovan Richta,1924??983,20th,https://en.wikipedia.org/wiki/Radovan_Richta
Paul RicÅur,1913??005[a][b][c][d][e][f],20th,https://en.wikipedia.org/wiki/Paul_Ric%C5%93ur
Denise Riley,born 1948,20th,https://en.wikipedia.org/wiki/Denise_Riley
Joachim Ritter,1903??974,20th,https://en.wikipedia.org/wiki/Joachim_Ritter
Abraham Robinson,1918??974,20th,https://en.wikipedia.org/wiki/Abraham_Robinson
Cedric Robinson,1940??016,20th,https://en.wikipedia.org/wiki/Cedric_Robinson
Howard Robinson,born 1945,20th,https://en.wikipedia.org/wiki/Howard_Robinson
R. R. Rockingham Gill,born 1944,20th,https://en.wikipedia.org/wiki/R._R._Rockingham_Gill
Sebastian RÃ¶dl,born 1967,20th,https://en.wikipedia.org/wiki/Sebastian_R%C3%B6dl
Wendy Anne Rogers,born 1957,20th,https://en.wikipedia.org/wiki/Wendy_Anne_Rogers
Bernard Rollin,born 1943,20th,https://en.wikipedia.org/wiki/Bernard_Rollin
Holmes Rolston III,born 1932,20th,https://en.wikipedia.org/wiki/Holmes_Rolston_III
Avital Ronell,born 1952,20th,https://en.wikipedia.org/wiki/Avital_Ronell
David Roochnik,born 1951,20th,https://en.wikipedia.org/wiki/David_Roochnik
AmÃ©lie Rorty,1932??020,20th,https://en.wikipedia.org/wiki/Am%C3%A9lie_Rorty
Richard Rorty,1931??007[a][b][c][d][e][f],20th,https://en.wikipedia.org/wiki/Richard_Rorty
Eugene Dennis Rose,1934??982,20th,https://en.wikipedia.org/wiki/Eugene_Dennis_Rose
Gillian Rose,1947??995,20th,https://en.wikipedia.org/wiki/Gillian_Rose
Philipp Rosemann,born 1964,20th,https://en.wikipedia.org/wiki/Philipp_Rosemann
Gideon Rosen,born 1962,20th,https://en.wikipedia.org/wiki/Gideon_Rosen
Michael E. Rosen,born 1952,20th,https://en.wikipedia.org/wiki/Michael_E._Rosen
Stanley Rosen,1929??014,20th,https://en.wikipedia.org/wiki/Stanley_Rosen
Alexander Rosenberg,born 1946,20th,https://en.wikipedia.org/wiki/Alexander_Rosenberg
Harold Rosenberg,1906??978,20th,https://en.wikipedia.org/wiki/Harold_Rosenberg
Jay Rosenberg,1942??008,20th,https://en.wikipedia.org/wiki/Jay_Rosenberg
Nancy L. Rosenblum,born 1947,20th,https://en.wikipedia.org/wiki/Nancy_L._Rosenblum
Sandra B. Rosenthal,born 1936,20th,https://en.wikipedia.org/wiki/Sandra_B._Rosenthal
Daniel Ross,born 1970,20th,https://en.wikipedia.org/wiki/Daniel_Ross_(philosopher)
James F. Ross,1931??010,20th,https://en.wikipedia.org/wiki/James_F._Ross
ClÃ©ment Rosset,1939??018,20th,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Rosset
Gian-Carlo Rota,1932??999,20th,https://en.wikipedia.org/wiki/Gian-Carlo_Rota
John K. Roth,born 1940,20th,https://en.wikipedia.org/wiki/John_K._Roth
Daniel Rothschild,born 1979,20th,https://en.wikipedia.org/wiki/Daniel_Rothschild_(philosopher)
Joseph Rovan,1918??004,20th,https://en.wikipedia.org/wiki/Joseph_Rovan
William L. Rowe,1931??015,20th,https://en.wikipedia.org/wiki/William_L._Rowe
Mark Rowlands,born 1962,20th,https://en.wikipedia.org/wiki/Mark_Rowlands
Sara Ruddick,1935??011,20th,https://en.wikipedia.org/wiki/Sara_Ruddick
Rosemary Radford Ruether,born 1936,20th,https://en.wikipedia.org/wiki/Rosemary_Radford_Ruether
Ian Rumfitt,born 1964,20th,https://en.wikipedia.org/wiki/Ian_Rumfitt
Michael Ruse,born 1940,20th,https://en.wikipedia.org/wiki/Michael_Ruse
Gilbert Ryle,1900??976[a][b][c][d],20th,https://en.wikipedia.org/wiki/Gilbert_Ryle
David Rynin,1905??000,20th,https://en.wikipedia.org/wiki/David_Rynin
Ali Shariati,1933??977,20th,https://en.wikipedia.org/wiki/Ali_Shariati
Mark Sainsbury,born 1943[b][c],20th,https://en.wikipedia.org/wiki/Mark_Sainsbury_(philosopher)
Jean-Michel Salanskis,born 1951,20th,https://en.wikipedia.org/wiki/Jean-Michel_Salanskis
John Sallis,born 1938,20th,https://en.wikipedia.org/wiki/John_Sallis
Nathan Salmon,born 1951,20th,https://en.wikipedia.org/wiki/Nathan_Salmon
Wesley Salmon,1925??001[b][c],20th,https://en.wikipedia.org/wiki/Wesley_Salmon
Michael J. Sandel,born 1953[b],20th,https://en.wikipedia.org/wiki/Michael_J._Sandel
