Name,Date,Century,Wikipedia_Link
Mikhail Bakhtin,1895??975,19th,https://en.wikipedia.org/wiki/Mikhail_Bakhtin
Ernst Mach,1838??916[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Ernst_Mach
John Macmurray,1891??976[c],19th,https://en.wikipedia.org/wiki/John_Macmurray
Philipp MainlÃ¤nder,1841??876,19th,https://en.wikipedia.org/wiki/Philipp_Mainl%C3%A4nder
Ernst Mally,1879??944[e],19th,https://en.wikipedia.org/wiki/Ernst_Mally
Karl Mannheim,1893??947[a][b][c],19th,https://en.wikipedia.org/wiki/Karl_Mannheim
Henry Longueville Mansel,1820??871[a],19th,https://en.wikipedia.org/wiki/Henry_Longueville_Mansel
Mao Zedong,1893??976[a],19th,https://en.wikipedia.org/wiki/Mao_Zedong
Gabriel Marcel,1887??973[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Gabriel_Marcel
Herbert Marcuse,1898??979[a][b][c][d],19th,https://en.wikipedia.org/wiki/Herbert_Marcuse
Jacques Maritain,1882??973[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Jacques_Maritain
Harriet Martineau,1802??876[d],19th,https://en.wikipedia.org/wiki/Harriet_Martineau
James Martineau,1805??900[a][b][c],19th,https://en.wikipedia.org/wiki/James_Martineau
Karl Marx,1818??883[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Karl_Marx
TomÃ¡Å¡ Garrigue Masaryk,1850??937[b][c][d],19th,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Masaryk
Fritz Mauthner,1849??923[d],19th,https://en.wikipedia.org/wiki/Fritz_Mauthner
James Clerk Maxwell,1831??879[a]12[d],19th,https://en.wikipedia.org/wiki/James_Clerk_Maxwell
James McCosh,1811??894[a],19th,https://en.wikipedia.org/wiki/James_McCosh
William McDougall,1871??938[a],19th,https://en.wikipedia.org/wiki/William_McDougall_(psychologist)
John Ellis McTaggart,1866??925[a][b][c][d],19th,https://en.wikipedia.org/wiki/John_Ellis_McTaggart
George Herbert Mead,1863??931[a][b][c][d],19th,https://en.wikipedia.org/wiki/George_Herbert_Mead
Georg Mehlis,born 19th century,19th,https://en.wikipedia.org/wiki/Georg_Mehlis
Friedrich Meinecke,1862??954[d],19th,https://en.wikipedia.org/wiki/Friedrich_Meinecke
Alexius Meinong,1853??920[a][b][c][d][e]*,19th,https://en.wikipedia.org/wiki/Alexius_Meinong
Gregor Mendel,1822??884[a],19th,https://en.wikipedia.org/wiki/Gregor_Mendel
Marcelino MenÃ©ndez y Pelayo,1856??912,19th,https://en.wikipedia.org/wiki/Marcelino_Men%C3%A9ndez_y_Pelayo
DÃ©sirÃ©-Joseph Mercier,1851??926[a],19th,https://en.wikipedia.org/wiki/D%C3%A9sir%C3%A9-Joseph_Mercier
Franklin Merrell-Wolff,1887??985,19th,https://en.wikipedia.org/wiki/Franklin_Merrell-Wolff
Emile Meyerson,1859??933[b][c][d],19th,https://en.wikipedia.org/wiki/Emile_Meyerson
Carlo Michelstaedter,1887??910,19th,https://en.wikipedia.org/wiki/Carlo_Michelstaedter
Nikolai Konstantinovich Mikhailovskii,1842??904[d],19th,https://en.wikipedia.org/wiki/Nikolai_Konstantinovich_Mikhailovskii
Miki Kiyoshi,1897??945[d],19th,https://en.wikipedia.org/wiki/Miki_Kiyoshi
John Stuart Mill,1806??873[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/John_Stuart_Mill
Ludwig von Mises,1881??973,19th,https://en.wikipedia.org/wiki/Ludwig_von_Mises
William Mitchell,1861??962,19th,https://en.wikipedia.org/wiki/William_Mitchell_(philosopher)
Dimitrije Mitrinovic,1887??953,19th,https://en.wikipedia.org/wiki/Dimitrije_Mitrinovic
W. H. S. Monck,1839??915,19th,https://en.wikipedia.org/wiki/W._H._S._Monck
Maria Montessori,1870??952,19th,https://en.wikipedia.org/wiki/Maria_Montessori
Addison Webster Moore,1866??930,19th,https://en.wikipedia.org/wiki/Addison_Webster_Moore
G. E. Moore,1873??958[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/G._E._Moore
Gaetano Mosca,1858??941[a],19th,https://en.wikipedia.org/wiki/Gaetano_Mosca
John Henry Muirhead,1855??940,19th,https://en.wikipedia.org/wiki/John_Henry_Muirhead
Max MÃ¼ller,1823??900,19th,https://en.wikipedia.org/wiki/Max_M%C3%BCller
Paul Gerhard Natorp,1854??924[e],19th,https://en.wikipedia.org/wiki/Paul_Gerhard_Natorp
John Neihardt,1881??973,19th,https://en.wikipedia.org/wiki/John_Neihardt
Leonard Nelson,1882??927,19th,https://en.wikipedia.org/wiki/Leonard_Nelson
Otto Neurath,1882??945[b][c][d],19th,https://en.wikipedia.org/wiki/Otto_Neurath
John Henry Newman,1801??890[a][d],19th,https://en.wikipedia.org/wiki/John_Henry_Newman
H. Richard Niebuhr,1894??962[d],19th,https://en.wikipedia.org/wiki/H._Richard_Niebuhr
Reinhold Niebuhr,1892??971[d],19th,https://en.wikipedia.org/wiki/Reinhold_Niebuhr
Friedrich Nietzsche,1844??900[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Friedrich_Nietzsche
Nishi Amane,1829??897[d],19th,https://en.wikipedia.org/wiki/Nishi_Amane
Nishida Kitaro,1870??945[b][c][d][e],19th,https://en.wikipedia.org/wiki/Nishida_Kitaro
Shalva Nutsubidze,1888??969,19th,https://en.wikipedia.org/wiki/Shalva_Nutsubidze
Anders Nygren,1890??978[d],19th,https://en.wikipedia.org/wiki/Anders_Nygren
Georges Ohsawa,1893??966,19th,https://en.wikipedia.org/wiki/Georges_Ohsawa
Karl Olivecrona,1897??980[d],19th,https://en.wikipedia.org/wiki/Karl_Olivecrona
John Wood Oman,1860??939[d],19th,https://en.wikipedia.org/wiki/John_Wood_Oman
JosÃ© Ortega y Gasset,1883??955[a][b][c][d],19th,https://en.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset
Rudolf Otto,1869??937[d],19th,https://en.wikipedia.org/wiki/Rudolf_Otto
P. D. Ouspensky,1878??947,19th,https://en.wikipedia.org/wiki/P._D._Ouspensky
Vilfredo Pareto,1848??923,19th,https://en.wikipedia.org/wiki/Vilfredo_Pareto
Giuseppe Peano,1858??932[b][c],19th,https://en.wikipedia.org/wiki/Giuseppe_Peano
Benjamin Peirce,1809??880[e],19th,https://en.wikipedia.org/wiki/Benjamin_Peirce
Charles Sanders Peirce,1839??914[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Charles_Sanders_Peirce
Ralph Barton Perry,1876??957[a][b][c],19th,https://en.wikipedia.org/wiki/Ralph_Barton_Perry
Leon Petrazycki,1867??931[d],19th,https://en.wikipedia.org/wiki/Leon_Petrazycki
Branislav PetronijeviÄ,1875??954,19th,https://en.wikipedia.org/wiki/Branislav_Petronijevi%C4%87
Jean Piaget,1896??980[a][d],19th,https://en.wikipedia.org/wiki/Jean_Piaget
Max Planck,1858??947[b][c][d],19th,https://en.wikipedia.org/wiki/Max_Planck
Georgi Plekhanov,1856??918[a][b][c][d],19th,https://en.wikipedia.org/wiki/Georgi_Plekhanov
Konstantin Pobedonostsev,1827??907,19th,https://en.wikipedia.org/wiki/Konstantin_Pobedonostsev
Henri PoincarÃ©,1854??912[a][b][c][d],19th,https://en.wikipedia.org/wiki/Henri_Poincar%C3%A9
Michael Polanyi,1891??976[d],19th,https://en.wikipedia.org/wiki/Michael_Polanyi
Emil Leon Post,1897??954[d],19th,https://en.wikipedia.org/wiki/Emil_Leon_Post
Roscoe Pound,1870??964[d],19th,https://en.wikipedia.org/wiki/Roscoe_Pound
Karl von Prantl,1820??888,19th,https://en.wikipedia.org/wiki/Karl_von_Prantl
Henry Habberley Price,1899??984[b][c],19th,https://en.wikipedia.org/wiki/Henry_Habberley_Price
Harold Arthur Prichard,1871??947[a][b][c][d],19th,https://en.wikipedia.org/wiki/Harold_Arthur_Prichard
Pierre-Joseph Proudhon,1809??865[a][b][c][d],19th,https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon
Gustav Radbruch,1878??949[d],19th,https://en.wikipedia.org/wiki/Gustav_Radbruch
Sarvepalli Radhakrishnan,1888??975[b][c][d],19th,https://en.wikipedia.org/wiki/Sarvepalli_Radhakrishnan
Hastings Rashdall,1858??924[a][b][c][d],19th,https://en.wikipedia.org/wiki/Hastings_Rashdall
Felix Ravaisson-Mollien,1813??900[d],19th,https://en.wikipedia.org/wiki/Felix_Ravaisson-Mollien
Paul RÃ©e,1849??901[b][c],19th,https://en.wikipedia.org/wiki/Paul_R%C3%A9e
Wilhelm Reich,1897??957[b][c],19th,https://en.wikipedia.org/wiki/Wilhelm_Reich
Hans Reichenbach,1891??953[a][b][c][d],19th,https://en.wikipedia.org/wiki/Hans_Reichenbach
Adolf Reinach,1883??917[d],19th,https://en.wikipedia.org/wiki/Adolf_Reinach
Karl Renner,1870??950[d],19th,https://en.wikipedia.org/wiki/Karl_Renner
Charles Bernard Renouvier,1815??903[a][b][c][d],19th,https://en.wikipedia.org/wiki/Charles_Bernard_Renouvier
I. A. Richards,1893??979,19th,https://en.wikipedia.org/wiki/I._A._Richards
Heinrich Rickert,1863??936[e]*,19th,https://en.wikipedia.org/wiki/Heinrich_Rickert
Bernhard Riemann,1826??866,19th,https://en.wikipedia.org/wiki/Bernhard_Riemann
George Croom Robertson,1842??892,19th,https://en.wikipedia.org/wiki/George_Croom_Robertson
Erwin Rohde,1845??898,19th,https://en.wikipedia.org/wiki/Erwin_Rohde
Francisco Romero,1891??962[b][c],19th,https://en.wikipedia.org/wiki/Francisco_Romero_(philosopher)
Johann Karl Friedrich Rosenkranz,1805??879,19th,https://en.wikipedia.org/wiki/Johann_Karl_Friedrich_Rosenkranz
Franz Rosenzweig,1886??929[a][b][c][d],19th,https://en.wikipedia.org/wiki/Franz_Rosenzweig
Alf Niels Christian Ross,1899??979[d],19th,https://en.wikipedia.org/wiki/Alf_Niels_Christian_Ross
William David Ross,1877??971[a][b][c][d],19th,https://en.wikipedia.org/wiki/William_David_Ross
Josiah Royce,1855??916[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Josiah_Royce
Vasily Rozanov,1856??919[d],19th,https://en.wikipedia.org/wiki/Vasily_Rozanov
Arnold Ruge,1802??880[d],19th,https://en.wikipedia.org/wiki/Arnold_Ruge
Bertrand Russell,1872??970[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Bertrand_Russell
Ãmile Saisset,1814??863,19th,https://en.wikipedia.org/wiki/%C3%89mile_Saisset
George Santayana,1863??952[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/George_Santayana
Ferdinand de Saussure,1857??913[a][d],19th,https://en.wikipedia.org/wiki/Ferdinand_de_Saussure
Max Scheler,1874??928[a][b][c][d],19th,https://en.wikipedia.org/wiki/Max_Scheler
F. C. S. Schiller,1864??937[d],19th,https://en.wikipedia.org/wiki/F._C._S._Schiller
Moritz Schlick,1882??936[b][c][d],19th,https://en.wikipedia.org/wiki/Moritz_Schlick
Carl Schmitt,1888??985[d],19th,https://en.wikipedia.org/wiki/Carl_Schmitt
Erwin SchrÃ¶dinger,1887??961[a],19th,https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger
Joseph Schumpeter,1883??950[d],19th,https://en.wikipedia.org/wiki/Joseph_Schumpeter
Alfred SchÃ¼tz,1899??959[b][c][d][e],19th,https://en.wikipedia.org/wiki/Alfred_Sch%C3%BCtz
Albert Schweizer,1875??965,19th,https://en.wikipedia.org/wiki/Albert_Schweizer
Charles SecrÃ©tan,1815??895,19th,https://en.wikipedia.org/wiki/Charles_Secr%C3%A9tan
Roy Wood Sellars,1880??973[b][c],19th,https://en.wikipedia.org/wiki/Roy_Wood_Sellars
Lev Shestov,1866??938[d],19th,https://en.wikipedia.org/wiki/Lev_Shestov
Gustav Gustavovich Shpet,1879??937[a][d],19th,https://en.wikipedia.org/wiki/Gustav_Gustavovich_Shpet
Henry Sidgwick,1838??900[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Henry_Sidgwick
Georg Simmel,1858??918[a][d],19th,https://en.wikipedia.org/wiki/Georg_Simmel
Thoralf Skolem,1887??963[a],19th,https://en.wikipedia.org/wiki/Thoralf_Skolem
Vladimir Solovyov,1853??900[a][b][c][d],19th,https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)
Georges Sorel,1847??922[a][b][c][d],19th,https://en.wikipedia.org/wiki/Georges_Sorel
William Ritchie Sorley,1855??935,19th,https://en.wikipedia.org/wiki/William_Ritchie_Sorley
Othmar Spann,1878??950,19th,https://en.wikipedia.org/wiki/Othmar_Spann
Herbert Spencer,1820??903[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Herbert_Spencer
Thomas Spencer Baynes,1823??887,19th,https://en.wikipedia.org/wiki/Thomas_Spencer_Baynes
Oswald Spengler,1880??936,19th,https://en.wikipedia.org/wiki/Oswald_Spengler
Afrikan Spir,1837??890[a],19th,https://en.wikipedia.org/wiki/Afrikan_Spir
Lysander Spooner,1808??887,19th,https://en.wikipedia.org/wiki/Lysander_Spooner
Walter Terence Stace,1886??967,19th,https://en.wikipedia.org/wiki/Walter_Terence_Stace
Henry Stanton,1805??887,19th,https://en.wikipedia.org/wiki/Henry_Stanton
Olaf Stapledon,1886??950,19th,https://en.wikipedia.org/wiki/Olaf_Stapledon
L. Susan Stebbing,1885??943,19th,https://en.wikipedia.org/wiki/L._Susan_Stebbing
Edith Stein,1891??942,19th,https://en.wikipedia.org/wiki/Edith_Stein
Rudolf Steiner,1861??925[a][d],19th,https://en.wikipedia.org/wiki/Rudolf_Steiner
Leslie Stephen,1832??904[a],19th,https://en.wikipedia.org/wiki/Leslie_Stephen
James Hutchison Stirling,1820??909,19th,https://en.wikipedia.org/wiki/James_Hutchison_Stirling
Max Stirner,1806??856[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Max_Stirner
George Frederick Stout,1860??944[a][b][c],19th,https://en.wikipedia.org/wiki/George_Frederick_Stout
David Friedrich Strauss,1808??874[d],19th,https://en.wikipedia.org/wiki/David_Friedrich_Strauss
Leo Strauss,1899??973[d],19th,https://en.wikipedia.org/wiki/Leo_Strauss
Carl Stumpf,1848??936,19th,https://en.wikipedia.org/wiki/Carl_Stumpf
James Sully,1842??923,19th,https://en.wikipedia.org/wiki/James_Sully
Sun Yat-sen,1866??925[a],19th,https://en.wikipedia.org/wiki/Sun_Yat-sen
Debendranath Tagore,1817??905,19th,https://en.wikipedia.org/wiki/Debendranath_Tagore
Rabindranath Tagore,1861??941[b][c][d],19th,https://en.wikipedia.org/wiki/Rabindranath_Tagore
Hippolyte Taine,1828??893[d],19th,https://en.wikipedia.org/wiki/Hippolyte_Taine
T'an Ssu-t'ung,1864??898[a],19th,https://en.wikipedia.org/wiki/T%27an_Ssu-t%27ung
Tanabe Hajime,1885??962[b][c][d],19th,https://en.wikipedia.org/wiki/Tanabe_Hajime
WÅadysÅaw Tatarkiewicz,1886??980,19th,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Tatarkiewicz
Harriet Taylor Mill,1807??858[a][d][e],19th,https://en.wikipedia.org/wiki/Harriet_Taylor_Mill
Gustav Teichmuller,1837??888[a],19th,https://en.wikipedia.org/wiki/Gustav_Teichmuller
Pierre Teilhard de Chardin,1881??955[a][d],19th,https://en.wikipedia.org/wiki/Pierre_Teilhard_de_Chardin
William Temple,1881??944[d],19th,https://en.wikipedia.org/wiki/William_Temple_(archbishop)
Frederick Robert Tennant,1866??957[d],19th,https://en.wikipedia.org/wiki/Frederick_Robert_Tennant
Henry David Thoreau,1817??862[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Henry_David_Thoreau
Paul Tillich,1886??965[a][d],19th,https://en.wikipedia.org/wiki/Paul_Tillich
Alexis de Tocqueville,1805??859[d],19th,https://en.wikipedia.org/wiki/Alexis_de_Tocqueville
Leo Tolstoy,1828??910[d],19th,https://en.wikipedia.org/wiki/Leo_Tolstoy
Friedrich Adolf Trendelenburg,1802??872,19th,https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg
Ernst Troeltsch,1865??923[a][d],19th,https://en.wikipedia.org/wiki/Ernst_Troeltsch
Leon Trotsky,1879??940[b][c][d],19th,https://en.wikipedia.org/wiki/Leon_Trotsky
Benjamin Tucker,1854??939,19th,https://en.wikipedia.org/wiki/Benjamin_Tucker
Kazimierz Twardowski,1866??938[b][c][d],19th,https://en.wikipedia.org/wiki/Kazimierz_Twardowski
Pietro Ubaldi,1886??972,19th,https://en.wikipedia.org/wiki/Pietro_Ubaldi
Hermann Ulrici,1806??884,19th,https://en.wikipedia.org/wiki/Hermann_Ulrici
Miguel de Unamuno,1864??936[a][b][c][d],19th,https://en.wikipedia.org/wiki/Miguel_de_Unamuno
Dimitri Uznadze,1886??950,19th,https://en.wikipedia.org/wiki/Dimitri_Uznadze
Hans Vaihinger,1852??933[a][b][c][d],19th,https://en.wikipedia.org/wiki/Hans_Vaihinger
John Veitch,1829??894,19th,https://en.wikipedia.org/wiki/John_Veitch_(poet)
John Venn,1834??923[d],19th,https://en.wikipedia.org/wiki/John_Venn
Milan Vidmar,1885??962,19th,https://en.wikipedia.org/wiki/Milan_Vidmar
Lev Vygotsky,1896??934[b][c][d],19th,https://en.wikipedia.org/wiki/Lev_Vygotsky
Boris Petrovich Vysheslavtsev,1877??954[d],19th,https://en.wikipedia.org/w/index.php?title=Boris_Petrovich_Vysheslavtsev&action=edit&redlink=1
Jean Wahl,1888??974,19th,https://en.wikipedia.org/wiki/Jean_Wahl
Friedrich Waismann,1896??959,19th,https://en.wikipedia.org/wiki/Friedrich_Waismann
Alfred Russel Wallace,1823??913[d],19th,https://en.wikipedia.org/wiki/Alfred_Russel_Wallace
James Ward,1843??925[a],19th,https://en.wikipedia.org/wiki/James_Ward_(psychologist)
John B. Watson,1878??958[b][c],19th,https://en.wikipedia.org/wiki/John_B._Watson
Watsuji Tetsuro,1889??960[b][c][d][e],19th,https://en.wikipedia.org/wiki/Watsuji_Tetsuro
Max Weber,1864??920[a][b][c][d][e]*,19th,https://en.wikipedia.org/wiki/Max_Weber
Otto Weininger,1880??903,19th,https://en.wikipedia.org/wiki/Otto_Weininger
Christian Hermann Weisse,1801??866,19th,https://en.wikipedia.org/wiki/Christian_Hermann_Weisse
Victoria Lady Welby,1837??912,19th,"https://en.wikipedia.org/wiki/Victoria,_Lady_Welby"
Felix Weltsch,1884??964,19th,https://en.wikipedia.org/wiki/Felix_Weltsch
Edvard Westermarck,1862??939[a],19th,https://en.wikipedia.org/wiki/Edvard_Westermarck
Hermann Weyl,1885??955[d],19th,https://en.wikipedia.org/wiki/Hermann_Weyl
Frantisek Weyr,1879??951[d],19th,https://en.wikipedia.org/w/index.php?title=Frantisek_Weyr&action=edit&redlink=1
Alfred North Whitehead,1861??947[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Alfred_North_Whitehead
Wilhelm Windelband,1848??915[a][e]*,19th,https://en.wikipedia.org/wiki/Wilhelm_Windelband
Stanislaw Ignacy Witkiewicz,1885??939,19th,https://en.wikipedia.org/wiki/Stanislaw_Ignacy_Witkiewicz
Ludwig Wittgenstein,1889??951[a][b][c][d][e],19th,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein
Woo Tsin-hang,1865??953,19th,https://en.wikipedia.org/wiki/Woo_Tsin-hang
Chauncey Wright,1830??875[a][b][c][e],19th,https://en.wikipedia.org/wiki/Chauncey_Wright
Dorothy Maud Wrinch,1894??976,19th,https://en.wikipedia.org/wiki/Dorothy_Maud_Wrinch
Wilhelm Wundt,1832??920[a][d][e]*,19th,https://en.wikipedia.org/wiki/Wilhelm_Wundt
Peter Wessel Zapffe,1899??990,19th,https://en.wikipedia.org/wiki/Peter_Wessel_Zapffe
Eduard Zeller,1814??908,19th,https://en.wikipedia.org/wiki/Eduard_Zeller
Ernst Zermelo,1871??953[d],19th,https://en.wikipedia.org/wiki/Ernst_Zermelo
Zhang Dongsun,1886??973,19th,https://en.wikipedia.org/wiki/Zhang_Dongsun
Florian Znaniecki,1882??958,19th,https://en.wikipedia.org/wiki/Florian_Znaniecki
Xavier Zubiri,1889??983,19th,https://en.wikipedia.org/wiki/Xavier_Zubiri
