Id,Label,Type,MovieCount,Genres
김미지_Act_1,김미지,Actor,1,"['액션', '범죄']"
옥주현_Act_1,옥주현,Actor,1,"['공연', '뮤지컬']"
권지훈_Act_1,권지훈,Actor,1,"['액션', '범죄']"
김홍택_Act_1,김홍택,Actor,1,['드라마']
안토니_Act_1,안토니,Actor,1,"['드라마', '가족']"
주재윤_Act_1,주재윤,Actor,1,['드라마']
이재한_Act_1,이재한,Actor,3,"['사극', '액션', '드라마']"
김단비_Act_1,김단비,Actor,2,"['액션', '코미디', 'SF', '서부극(웨스턴)', '판타지']"
문정희_Act_1,문정희,Actor,2,"['사극', '액션', '스릴러', '범죄']"
나혜진_Act_1,나혜진,Actor,1,['드라마']
나호원_Act_1,나호원,Actor,1,"['액션', '범죄']"
조연호_Act_1,조연호,Actor,1,"['공포(호러)', '미스터리']"
김시우_Act_1,김시우,Actor,1,"['사극', '액션']"
정지상_Act_1,정지상,Actor,1,['액션']
한솔미_Act_1,한솔미,Actor,1,['드라마']
김태리_Act_1,김태리,Actor,2,"['기타', '액션', '판타지', 'SF']"
장명갑_Act_1,장명갑,Actor,1,['드라마']
이의령_Act_1,이의령,Actor,2,"['액션', '드라마']"
강하나_Act_1,강하나,Actor,1,"['액션', '범죄']"
윤경호_Act_1,윤경호,Actor,6,"['액션', '코미디', '기타', '드라마', 'SF', '판타지']"
박예슬_Act_1,박예슬,Actor,1,['액션']
유민석_Act_1,유민석,Actor,1,"['액션', '범죄']"
정승길_Act_1,정승길,Actor,1,['드라마']
안효진_Act_1,안효진,Actor,1,['드라마']
문동식_Act_1,문동식,Actor,1,['액션']
서석규_Act_1,서석규,Actor,3,"['액션', '기타', '다큐멘터리', 'SF', '판타지']"
김현식_Act_1,김현식,Actor,1,"['액션', 'SF', '판타지']"
노승윤_Act_1,노승윤,Actor,1,['액션']
이정혁_Act_1,이정혁,Actor,1,['멜로/로맨스']
이성인_Act_1,이성인,Actor,1,['공연']
권덕일_Act_1,권덕일,Actor,1,"['코미디', '멜로/로맨스']"
송훈_Act_1,송훈,Actor,1,"['코미디', '멜로/로맨스']"
노진영_Act_1,노진영,Actor,1,['드라마']
강리안_Act_1,강리안,Actor,2,"['액션', '드라마']"
김벼리_Act_1,김벼리,Actor,1,['액션']
이중문_Act_1,이중문,Actor,1,"['공포(호러)', '멜로/로맨스']"
박영웅_Act_1,박영웅,Actor,1,['코미디']
김주원_Act_1,김주원,Actor,1,"['공연', '뮤지컬']"
장용희_Act_1,장용희,Actor,1,"['액션', '범죄']"
박훈_Act_1,박훈,Actor,4,"['드라마', '액션', '사극']"
심영은_Act_1,심영은,Actor,1,"['액션', '범죄']"
김영_Act_1,김영,Actor,2,"['드라마', '판타지', '멜로/로맨스']"
김시원_Act_1,김시원,Actor,2,"['액션', '스릴러', '드라마', '판타지', '멜로/로맨스']"
김명선_Act_1,김명선,Actor,2,"['드라마', '스릴러', '코미디', '범죄']"
유재상_Act_1,유재상,Actor,1,['드라마']
오상훈_Act_1,오상훈,Actor,1,"['코미디', '멜로/로맨스']"
하인석_Act_1,하인석,Actor,1,['액션']
이휘종_Act_1,이휘종,Actor,1,['드라마']
손병일_Act_1,손병일,Actor,1,['액션']
조남융_Act_1,조남융,Actor,1,"['액션', '범죄']"
이명준_Act_1,이명준,Actor,1,['멜로/로맨스']
양조아_Act_1,양조아,Actor,1,"['드라마', 'SF', '판타지', '가족', '멜로/로맨스']"
류경우_Act_1,류경우,Actor,1,['액션']
김도건_Act_1,김도건,Actor,1,"['액션', '범죄']"
진경표_Act_1,진경표,Actor,1,['다큐멘터리']
주소정_Act_1,주소정,Actor,1,"['코미디', '멜로/로맨스']"
이혜지_Act_1,이혜지,Actor,2,"['액션', '범죄']"
박성남_Act_1,박성남,Actor,1,"['드라마', '액션']"
김건희_Act_1,김건희,Actor,1,['멜로/로맨스']
주지훈_Act_1,주지훈,Actor,1,"['액션', '스릴러']"
김희영_Act_1,김희영,Actor,1,"['액션', '범죄']"
한태린_Act_1,한태린,Actor,1,['코미디']
김민희_Act_1,김민희,Actor,5,"['드라마', '액션', '범죄']"
이승철_Act_1,이승철,Actor,1,"['공포(호러)', '멜로/로맨스']"
박현석_Act_1,박현석,Actor,1,"['액션', '범죄']"
김준석_Act_1,김준석,Actor,1,"['사극', '액션']"
신용우_Act_1,신용우,Actor,1,"['판타지', '애니메이션', '어드벤처']"
서동훈_Act_1,서동훈,Actor,1,['드라마']
유영미_Act_1,유영미,Actor,2,['드라마']
김연서_Act_1,김연서,Actor,1,['드라마']
성백인_Act_1,성백인,Actor,1,"['액션', 'SF', '판타지']"
김순애_Act_1,김순애,Actor,1,['다큐멘터리']
박명신_Act_1,박명신,Actor,4,"['액션', '드라마', '범죄']"
김승윤_Act_1,김승윤,Actor,3,['드라마']
문서연_Act_1,문서연,Actor,1,"['액션', '스릴러', '범죄']"
김영탁_Act_1,김영탁,Actor,2,"['액션', '드라마']"
김중기_Act_1,김중기,Actor,1,['드라마']
곽자형_Act_1,곽자형,Actor,2,"['액션', '드라마', '범죄']"
구태일_Act_1,구태일,Actor,1,"['액션', 'SF', '판타지']"
김경탁_Act_1,김경탁,Actor,1,"['액션', '범죄']"
한성관_Act_1,한성관,Actor,1,"['액션', '스릴러']"
조하이_Act_1,조하이,Actor,1,"['액션', 'SF', '판타지']"
서정민_Act_1,서정민,Actor,1,"['사극', '액션']"
음문석_Act_1,음문석,Actor,1,"['액션', '범죄']"
홍이주_Act_1,홍이주,Actor,1,"['액션', '범죄']"
김윤서_Act_1,김윤서,Actor,1,['미스터리']
기현우_Act_1,기현우,Actor,1,['멜로/로맨스']
정근_Act_1,정근,Actor,1,"['액션', '스릴러']"
김대훈_Act_1,김대훈,Actor,1,"['드라마', '액션']"
노경덕_Act_1,노경덕,Actor,1,"['드라마', '판타지', '멜로/로맨스']"
조현임_Act_1,조현임,Actor,1,['드라마']
김한솔_Act_1,김한솔,Actor,8,"['액션', '코미디', '범죄', '스릴러', '드라마', 'SF', '판타지', '멜로/로맨스']"
류승룡_Act_1,류승룡,Actor,1,['코미디']
김시하_Act_1,김시하,Actor,1,['드라마']
한승윤_Act_1,한승윤,Actor,1,"['액션', 'SF', '판타지']"
정석용_Act_1,정석용,Actor,1,"['드라마', '액션']"
황용운_Act_1,황용운,Actor,1,['다큐멘터리']
김상욱_Act_1,김상욱,Actor,1,"['액션', '범죄']"
조지영_Act_1,조지영,Actor,1,"['액션', '범죄']"
오태승_Act_1,오태승,Actor,1,['액션']
오윤홍_Act_1,오윤홍,Actor,1,"['액션', '범죄']"
김동일_Act_1,김동일,Actor,1,['드라마']
주수경_Act_1,주수경,Actor,1,"['공포(호러)', '멜로/로맨스']"
남지현_Act_1,남지현,Actor,1,"['액션', '스릴러']"
조인우_Act_1,조인우,Actor,1,"['액션', '스릴러']"
민주호_Act_1,민주호,Actor,3,"['사극', '액션', '드라마']"
최종환_Act_1,최종환,Actor,1,"['공포(호러)', '미스터리']"
정종우_Act_1,정종우,Actor,2,"['드라마', '액션', '코미디']"
김채리_Act_1,김채리,Actor,1,['드라마']
최정태_Act_1,최정태,Actor,2,"['사극', '액션', '드라마']"
최원경_Act_1,최원경,Actor,1,['드라마']
브루스 칸_Act_1,브루스 칸,Actor,1,['액션']
경규민_Act_1,경규민,Actor,1,['드라마']
남태규_Act_1,남태규,Actor,1,"['액션', '드라마']"
최형락_Act_1,최형락,Actor,1,"['액션', '범죄']"
정은우_Act_1,정은우,Actor,1,['미스터리']
이나연_Act_1,이나연,Actor,1,"['액션', '드라마']"
이선주_Act_1,이선주,Actor,1,"['공포(호러)', '미스터리']"
백승익_Act_1,백승익,Actor,1,"['액션', '범죄']"
선주아_Act_1,선주아,Actor,1,['미스터리']
하시연_Act_1,하시연,Actor,1,"['액션', 'SF', '판타지']"
윤준열_Act_1,윤준열,Actor,1,"['액션', '범죄']"
옥윤중_Act_1,옥윤중,Actor,1,['액션']
서대건_Act_1,서대건,Actor,2,"['사극', '액션', '범죄']"
김국현_Act_1,김국현,Actor,1,['드라마']
구자건_Act_1,구자건,Actor,1,"['액션', '드라마']"
장남수_Act_1,장남수,Actor,1,['액션']
강윤_Act_1,강윤,Actor,1,"['액션', '범죄']"
최원석_Act_1,최원석,Actor,1,"['액션', '범죄']"
문수영_Act_1,문수영,Actor,1,['미스터리']
오대환_Act_1,오대환,Actor,3,"['액션', '공포(호러)', '스릴러', '범죄']"
예성_Act_1,예성,Actor,1,['드라마']
박경림_Act_1,박경림,Actor,1,"['액션', '스릴러']"
윤아영_Act_1,윤아영,Actor,3,['애니메이션']
권혁_Act_1,권혁,Actor,1,['드라마']
정한_Act_1,정한,Actor,1,"['공연', '다큐멘터리']"
최현정_Act_1,최현정,Actor,1,['드라마']
이솜_Act_1,이솜,Actor,1,"['코미디', '멜로/로맨스']"
오정철_Act_1,오정철,Actor,1,['드라마']
조재윤_Act_1,조재윤,Actor,3,"['액션', '드라마', '범죄']"
김한나_Act_1,김한나,Actor,1,"['드라마', '액션']"
김재훈_Act_1,김재훈,Actor,1,"['액션', '드라마']"
손산_Act_1,손산,Actor,1,['드라마']
정인기_Act_1,정인기,Actor,8,"['액션', '코미디', '범죄', '스릴러', '드라마', '멜로/로맨스']"
김현욱_Act_1,김현욱,Actor,2,['애니메이션']
문승배_Act_1,문승배,Actor,2,"['액션', '드라마']"
김시은_Act_1,김시은,Actor,1,"['드라마', '가족', '멜로/로맨스']"
서준영_Act_1,서준영,Actor,1,['드라마']
박찬별_Act_1,박찬별,Actor,1,"['액션', '범죄']"
오누리_Act_1,오누리,Actor,4,"['사극', '액션', '드라마', '범죄']"
권정숙_Act_1,권정숙,Actor,1,['코미디']
장희용_Act_1,장희용,Actor,1,['드라마']
박호산_Act_1,박호산,Actor,1,['코미디']
노경_Act_1,노경,Actor,1,['드라마']
김진희_Act_1,김진희,Actor,2,"['액션', '드라마']"
이세인_Act_1,이세인,Actor,1,['드라마']
강충훈_Act_1,강충훈,Actor,1,"['액션', '스릴러']"
박민준_Act_1,박민준,Actor,1,['코미디']
손승훈_Act_1,손승훈,Actor,1,"['액션', '범죄']"
이상근_Act_1,이상근,Actor,1,"['액션', '스릴러']"
이광기_Act_1,이광기,Actor,1,"['액션', '범죄']"
노형원_Act_1,노형원,Actor,1,"['사극', '액션']"
강인서_Act_1,강인서,Actor,1,"['스릴러', '범죄']"
조재현_Act_1,조재현,Actor,2,"['사극', '액션', '드라마']"
한성수_Act_1,한성수,Actor,1,"['액션', 'SF', '판타지']"
손병호_Act_1,손병호,Actor,2,"['공포(호러)', '스릴러', '코미디']"
양한열_Act_1,양한열,Actor,1,['드라마']
정미형_Act_1,정미형,Actor,2,"['드라마', '액션', '코미디', '범죄']"
정양직_Act_1,정양직,Actor,1,['드라마']
우주명_Act_1,우주명,Actor,1,['멜로/로맨스']
조인성_Act_1,조인성,Actor,2,"['액션', '드라마']"
서울_Act_1,서울,Actor,1,['드라마']
윤진영_Act_1,윤진영,Actor,2,"['액션', '드라마']"
이진혁_Act_1,이진혁,Actor,1,['드라마']
장민수_Act_1,장민수,Actor,1,"['스릴러', '범죄']"
배유람_Act_1,배유람,Actor,1,"['드라마', '멜로/로맨스']"
윤상영_Act_1,윤상영,Actor,3,"['사극', '액션', '드라마']"
이흥윤_Act_1,이흥윤,Actor,1,['드라마']
오상철_Act_1,오상철,Actor,4,['드라마']
최민_Act_1,최민,Actor,2,['액션']
이명희_Act_1,이명희,Actor,1,"['액션', '코미디']"
김서희_Act_1,김서희,Actor,1,"['액션', '드라마']"
송영광_Act_1,송영광,Actor,1,"['액션', 'SF', '판타지']"
권소현_Act_1,권소현,Actor,1,['코미디']
이상훈_Act_1,이상훈,Actor,2,['드라마']
이혜리_Act_1,이혜리,Actor,1,['드라마']
백경훈_Act_1,백경훈,Actor,1,['드라마']
정준현_Act_1,정준현,Actor,1,"['액션', '스릴러']"
윤혁진_Act_1,윤혁진,Actor,1,"['사극', '액션']"
장건섭_Act_1,장건섭,Actor,1,['드라마']
문가람_Act_1,문가람,Actor,1,['미스터리']
백요섭_Act_1,백요섭,Actor,1,"['액션', '범죄']"
지성은_Act_1,지성은,Actor,1,"['액션', 'SF', '판타지']"
이유선_Act_1,이유선,Actor,1,"['코미디', '멜로/로맨스']"
황여진_Act_1,황여진,Actor,1,['코미디']
남현우_Act_1,남현우,Actor,2,"['액션', '드라마']"
손동운_Act_1,손동운,Actor,1,['공연']
전국향_Act_1,전국향,Actor,2,"['드라마', '스릴러', '범죄']"
이시현_Act_1,이시현,Actor,1,"['스릴러', '범죄']"
추성훈_Act_1,추성훈,Actor,1,['코미디']
강예서_Act_1,강예서,Actor,1,['미스터리']
임형태_Act_1,임형태,Actor,1,"['액션', '스릴러']"
조우진_Act_1,조우진,Actor,3,"['액션', '기타', '스릴러', 'SF', '판타지']"
박철민_Act_1,박철민,Actor,1,"['액션', '코미디']"
원현준_Act_1,원현준,Actor,1,['공포(호러)']
김정일_Act_1,김정일,Actor,1,['드라마']
이종성_Act_1,이종성,Actor,1,"['공포(호러)', '미스터리']"
이성환_Act_1,이성환,Actor,1,"['액션', '드라마']"
민준현_Act_1,민준현,Actor,2,"['액션', '스릴러', '범죄']"
김솔로몬_Act_1,김솔로몬,Actor,1,"['액션', 'SF', '판타지']"
이찬형_Act_1,이찬형,Actor,1,['드라마']
정영숙_Act_1,정영숙,Actor,1,['코미디']
권오윤_Act_1,권오윤,Actor,1,['액션']
성낙범_Act_1,성낙범,Actor,1,['드라마']
양상운_Act_1,양상운,Actor,1,"['드라마', '액션']"
최유리_Act_1,최유리,Actor,1,"['액션', 'SF', '판타지']"
서예희_Act_1,서예희,Actor,1,['멜로/로맨스']
여진구_Act_1,여진구,Actor,1,"['사극', '액션']"
신용욱_Act_1,신용욱,Actor,1,"['스릴러', '범죄']"
최호영_Act_1,최호영,Actor,1,"['공포(호러)', '미스터리']"
김종원_Act_1,김종원,Actor,1,"['공포(호러)', '미스터리']"
박희우_Act_1,박희우,Actor,1,"['액션', '드라마']"
조유신_Act_1,조유신,Actor,1,"['액션', '드라마', '스릴러']"
정원석_Act_1,정원석,Actor,1,['액션']
김상준_Act_1,김상준,Actor,1,['액션']
송명호_Act_1,송명호,Actor,1,['멜로/로맨스']
이명로_Act_1,이명로,Actor,1,"['액션', '범죄']"
나현정_Act_1,나현정,Actor,1,['코미디']
임동은_Act_1,임동은,Actor,1,['액션']
송지민_Act_1,송지민,Actor,2,['액션']
박종범_Act_1,박종범,Actor,1,"['액션', 'SF', '판타지']"
장영희_Act_1,장영희,Actor,5,"['드라마', '범죄']"
김태원_Act_1,김태원,Actor,1,['액션']
안용우_Act_1,안용우,Actor,1,['코미디']
차우진_Act_1,차우진,Actor,1,"['액션', '범죄']"
정운_Act_1,정운,Actor,1,['액션']
권훈_Act_1,권훈,Actor,1,['드라마']
변동욱_Act_1,변동욱,Actor,1,"['SF', '가족', '멜로/로맨스']"
허중회_Act_1,허중회,Actor,1,"['액션', '드라마']"
선인호_Act_1,선인호,Actor,1,"['액션', 'SF', '판타지']"
고권일_Act_1,고권일,Actor,1,['다큐멘터리']
문태수_Act_1,문태수,Actor,1,"['코미디', '멜로/로맨스']"
조현수_Act_1,조현수,Actor,4,"['사극', '액션', '드라마']"
김기환_Act_1,김기환,Actor,2,"['액션', '드라마']"
서채우_Act_1,서채우,Actor,1,['드라마']
박정수_Act_1,박정수,Actor,1,"['드라마', '코미디']"
이태규_Act_1,이태규,Actor,2,"['액션', '범죄']"
지상우_Act_1,지상우,Actor,1,"['사극', '액션']"
최민철_Act_1,최민철,Actor,1,"['액션', '드라마', '스릴러']"
이준창_Act_1,이준창,Actor,1,"['액션', 'SF', '판타지']"
권동원_Act_1,권동원,Actor,1,"['SF', '가족', '멜로/로맨스']"
문형철_Act_1,문형철,Actor,1,"['액션', '범죄']"
정지환_Act_1,정지환,Actor,1,"['드라마', '액션']"
안효준_Act_1,안효준,Actor,1,"['드라마', '액션']"
신우성_Act_1,신우성,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
박지은_Act_1,박지은,Actor,1,['드라마']
김현빈_Act_1,김현빈,Actor,1,['액션']
오자훈_Act_1,오자훈,Actor,2,"['액션', '드라마', '스릴러', '코미디']"
김종수_Act_1,김종수,Actor,1,['액션']
양흥주_Act_1,양흥주,Actor,3,"['드라마', '공포(호러)', '미스터리', '멜로/로맨스']"
안준호_Act_1,안준호,Actor,1,"['사극', '액션']"
박형준_Act_1,박형준,Actor,5,"['사극', '액션', '드라마', '코미디']"
이세창_Act_1,이세창,Actor,1,['드라마']
유해준_Act_1,유해준,Actor,1,"['드라마', '가족', '멜로/로맨스']"
한영균_Act_1,한영균,Actor,1,"['액션', '스릴러']"
윤제문_Act_1,윤제문,Actor,2,"['액션', '드라마']"
김승환_Act_1,김승환,Actor,1,"['액션', '범죄']"
이재남_Act_1,이재남,Actor,1,['드라마']
이재우_Act_1,이재우,Actor,1,"['사극', '액션']"
임유림_Act_1,임유림,Actor,1,['미스터리']
김소원_Act_1,김소원,Actor,2,"['액션', '멜로/로맨스', '공포(호러)', '범죄']"
김태겸_Act_1,김태겸,Actor,1,"['액션', '스릴러']"
정민철_Act_1,정민철,Actor,1,"['사극', '액션']"
윤상돈_Act_1,윤상돈,Actor,1,"['액션', '범죄']"
조현민_Act_1,조현민,Actor,1,"['액션', '스릴러', '범죄']"
김세희_Act_1,김세희,Actor,1,"['스릴러', '범죄']"
김종호_Act_1,김종호,Actor,3,"['드라마', '액션']"
고창석_Act_1,고창석,Actor,2,"['드라마', '코미디']"
문성복_Act_1,문성복,Actor,1,['드라마']
김무섭_Act_1,김무섭,Actor,3,"['사극', '액션', '드라마']"
김민주_Act_1,김민주,Actor,1,['미스터리']
김빛나래_Act_1,김빛나래,Actor,1,"['액션', 'SF', '판타지']"
박흥열_Act_1,박흥열,Actor,3,"['전쟁', '드라마', '범죄']"
김용준_Act_1,김용준,Actor,3,"['사극', '액션', '드라마']"
노은하_Act_1,노은하,Actor,1,"['액션', '스릴러']"
한예주_Act_1,한예주,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
이용희_Act_1,이용희,Actor,1,"['액션', '드라마']"
윤정열_Act_1,윤정열,Actor,1,['미스터리']
박혜영_Act_1,박혜영,Actor,4,"['액션', '드라마', '스릴러', '범죄']"
송진석_Act_1,송진석,Actor,2,"['액션', '코미디', 'SF', '서부극(웨스턴)', '가족', '멜로/로맨스']"
조운성_Act_1,조운성,Actor,1,"['액션', 'SF', '판타지']"
이혜아_Act_1,이혜아,Actor,1,"['드라마', '코미디']"
이종섭_Act_1,이종섭,Actor,2,"['사극', '액션', '드라마']"
김도형_Act_1,김도형,Actor,1,"['공연', '뮤지컬']"
이동건_Act_1,이동건,Actor,1,"['코미디', '멜로/로맨스']"
박재민_Act_1,박재민,Actor,4,"['드라마', '액션']"
홍서준_Act_1,홍서준,Actor,2,"['드라마', '액션']"
김홍국_Act_1,김홍국,Actor,1,"['드라마', '코미디']"
김광석_Act_1,김광석,Actor,1,"['공포(호러)', '스릴러']"
어석환_Act_1,어석환,Actor,1,"['코미디', '멜로/로맨스']"
배진완_Act_1,배진완,Actor,2,"['액션', '드라마', '코미디']"
김찬미_Act_1,김찬미,Actor,1,"['코미디', '멜로/로맨스']"
채하니_Act_1,채하니,Actor,1,"['드라마', '코미디']"
전석호_Act_1,전석호,Actor,2,"['액션', '스릴러', '범죄']"
송치훈_Act_1,송치훈,Actor,1,"['사극', '액션']"
이시엽_Act_1,이시엽,Actor,1,"['액션', '드라마']"
이석형_Act_1,이석형,Actor,1,['공포(호러)']
조선기_Act_1,조선기,Actor,1,['액션']
심소영_Act_1,심소영,Actor,1,['공포(호러)']
정건주_Act_1,정건주,Actor,1,['드라마']
강지혜_Act_1,강지혜,Actor,1,"['공포(호러)', '미스터리']"
신혜선_Act_1,신혜선,Actor,1,"['액션', '범죄']"
김남준_Act_1,김남준,Actor,1,['공연']
공지삵_Act_1,공지삵,Actor,3,"['사극', '액션', '드라마']"
진희규_Act_1,진희규,Actor,1,"['액션', '범죄']"
김진솔_Act_1,김진솔,Actor,1,"['액션', '스릴러']"
안재원_Act_1,안재원,Actor,1,"['액션', 'SF', '판타지']"
윤혜리_Act_1,윤혜리,Actor,1,"['코미디', '멜로/로맨스']"
이찬규_Act_1,이찬규,Actor,1,['액션']
서갑숙_Act_1,서갑숙,Actor,2,"['드라마', '멜로/로맨스', '스릴러', '범죄']"
이예주_Act_1,이예주,Actor,1,['멜로/로맨스']
서진원_Act_1,서진원,Actor,2,"['드라마', '액션']"
전현숙_Act_1,전현숙,Actor,2,"['액션', '범죄']"
민우혁_Act_1,민우혁,Actor,1,['뮤지컬']
정재원_Act_1,정재원,Actor,2,"['액션', '스릴러']"
김태욱_Act_1,김태욱,Actor,1,"['액션', '범죄']"
오채은_Act_1,오채은,Actor,1,"['액션', 'SF', '판타지']"
우지만_Act_1,우지만,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
정택현_Act_1,정택현,Actor,1,['드라마']
윤준원_Act_1,윤준원,Actor,2,"['드라마', '공포(호러)', '미스터리', '멜로/로맨스']"
김혜원_Act_1,김혜원,Actor,1,"['액션', '코미디']"
한우열_Act_1,한우열,Actor,1,"['액션', '범죄']"
김광태_Act_1,김광태,Actor,1,"['드라마', '코미디']"
류한종_Act_1,류한종,Actor,1,"['액션', '범죄']"
윤예희_Act_1,윤예희,Actor,1,['드라마']
이준_Act_1,이준,Actor,2,['액션']
이다윗_Act_1,이다윗,Actor,1,"['공포(호러)', '스릴러']"
오수경_Act_1,오수경,Actor,1,['다큐멘터리']
김승민_Act_1,김승민,Actor,1,"['드라마', '판타지', '멜로/로맨스']"
이지훈_Act_1,이지훈,Actor,4,"['액션', '범죄', '드라마', '공연', '뮤지컬']"
최홍일_Act_1,최홍일,Actor,2,"['드라마', '스릴러', '범죄']"
김재철_Act_1,김재철,Actor,1,"['액션', '스릴러']"
안보현_Act_1,안보현,Actor,2,"['액션', '사극', '범죄']"
구다송_Act_1,구다송,Actor,1,['드라마']
장남열_Act_1,장남열,Actor,1,"['드라마', '코미디']"
주동희_Act_1,주동희,Actor,1,['드라마']
유연수_Act_1,유연수,Actor,1,['멜로/로맨스']
김주용_Act_1,김주용,Actor,1,['액션']
김남진_Act_1,김남진,Actor,2,"['스릴러', '드라마', '공포(호러)', '판타지', '멜로/로맨스']"
오현수_Act_1,오현수,Actor,2,"['드라마', '코미디', '멜로/로맨스']"
박하연_Act_1,박하연,Actor,1,"['공포(호러)', '멜로/로맨스']"
이태경_Act_1,이태경,Actor,1,"['드라마', '멜로/로맨스']"
황민혁_Act_1,황민혁,Actor,3,"['사극', '액션', '드라마']"
도겸_Act_1,도겸,Actor,1,"['공연', '다큐멘터리']"
서인성_Act_1,서인성,Actor,1,['공포(호러)']
이창훈_Act_1,이창훈,Actor,2,"['액션', '공포(호러)', '범죄']"
박경옥_Act_1,박경옥,Actor,1,['드라마']
정창원_Act_1,정창원,Actor,1,"['드라마', '액션']"
김지양_Act_1,김지양,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
이병희_Act_1,이병희,Actor,1,"['액션', '범죄']"
서현재_Act_1,서현재,Actor,1,"['사극', '액션']"
허영진_Act_1,허영진,Actor,1,"['드라마', '코미디']"
박영준_Act_1,박영준,Actor,1,"['공포(호러)', '미스터리']"
이종혁_Act_1,이종혁,Actor,1,"['액션', '스릴러', '범죄']"
한태희_Act_1,한태희,Actor,1,['멜로/로맨스']
이준혁_Act_1,이준혁,Actor,5,"['드라마', '액션', '범죄']"
김대명_Act_1,김대명,Actor,3,"['액션', '드라마', '판타지', 'SF']"
김종태_Act_1,김종태,Actor,1,"['스릴러', '범죄']"
성동일_Act_1,성동일,Actor,1,"['액션', '코미디']"
김홍경_Act_1,김홍경,Actor,1,['액션']
채길병_Act_1,채길병,Actor,1,['코미디']
황태현_Act_1,황태현,Actor,1,['드라마']
안채희_Act_1,안채희,Actor,1,"['액션', '스릴러']"
심현섭_Act_1,심현섭,Actor,1,"['액션', '스릴러', '범죄']"
이진성_Act_1,이진성,Actor,1,['멜로/로맨스']
우원규_Act_1,우원규,Actor,1,"['액션', '스릴러']"
홍상우_Act_1,홍상우,Actor,1,"['액션', '범죄']"
김동형_Act_1,김동형,Actor,4,"['사극', '액션', '스릴러', '범죄']"
신민재_Act_1,신민재,Actor,3,"['액션', '코미디', '범죄']"
손숙_Act_1,손숙,Actor,1,"['드라마', '액션']"
기주봉_Act_1,기주봉,Actor,3,"['드라마', '액션']"
박성대_Act_1,박성대,Actor,1,['액션']
문성근_Act_1,문성근,Actor,1,['다큐멘터리']
김공_Act_1,김공,Actor,2,"['액션', '드라마']"
윤상일_Act_1,윤상일,Actor,1,['드라마']
배천수_Act_1,배천수,Actor,1,"['액션', '스릴러']"
주혁_Act_1,주혁,Actor,1,"['액션', '범죄']"
배명진_Act_1,배명진,Actor,2,"['액션', '드라마']"
이하늬_Act_1,이하늬,Actor,2,"['기타', '액션', '판타지', 'SF']"
신승용_Act_1,신승용,Actor,1,"['드라마', '판타지', '멜로/로맨스']"
윤옥길_Act_1,윤옥길,Actor,1,['코미디']
김정승_Act_1,김정승,Actor,1,"['액션', '코미디']"
정예진_Act_1,정예진,Actor,1,['액션']
허동원_Act_1,허동원,Actor,2,"['드라마', '액션', '범죄']"
김연교_Act_1,김연교,Actor,1,"['코미디', '멜로/로맨스']"
전한승_Act_1,전한승,Actor,1,"['액션', '스릴러']"
류승범_Act_1,류승범,Actor,1,"['액션', '스릴러']"
김보나_Act_1,김보나,Actor,1,['애니메이션']
전석찬_Act_1,전석찬,Actor,1,"['액션', '범죄']"
김영일_Act_1,김영일,Actor,1,"['스릴러', '범죄']"
손병욱_Act_1,손병욱,Actor,2,"['드라마', '액션']"
오영훈_Act_1,오영훈,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
전찬웅_Act_1,전찬웅,Actor,1,['액션']
정재훈_Act_1,정재훈,Actor,2,"['액션', '드라마', '미스터리']"
홍성오_Act_1,홍성오,Actor,3,"['드라마', '액션', '가족', '범죄']"
민채연_Act_1,민채연,Actor,2,"['드라마', '멜로/로맨스']"
정순욱_Act_1,정순욱,Actor,1,"['스릴러', '범죄']"
이선우_Act_1,이선우,Actor,1,"['드라마', '코미디']"
김남희_Act_1,김남희,Actor,2,"['뮤지컬', '다큐멘터리']"
김영찬_Act_1,김영찬,Actor,2,"['액션', '드라마']"
이웅규_Act_1,이웅규,Actor,1,"['사극', '액션']"
박명훈_Act_1,박명훈,Actor,2,"['사극', '액션', '스릴러', '범죄']"
조준기_Act_1,조준기,Actor,1,['드라마']
황준수_Act_1,황준수,Actor,1,"['액션', '범죄']"
진경_Act_1,진경,Actor,3,"['액션', '스릴러', '범죄']"
김왕도_Act_1,김왕도,Actor,2,"['액션', 'SF', '판타지', '코미디']"
주헌_Act_1,주헌,Actor,1,['다큐멘터리']
김윤섭_Act_1,김윤섭,Actor,1,"['공포(호러)', '스릴러']"
박순천_Act_1,박순천,Actor,1,"['액션', '스릴러', '범죄']"
박인수_Act_1,박인수,Actor,1,['액션']
김범수_Act_1,김범수,Actor,1,"['사극', '액션']"
이주실_Act_1,이주실,Actor,1,['드라마']
박상아_Act_1,박상아,Actor,1,"['드라마', '액션']"
김형록_Act_1,김형록,Actor,1,"['사극', '액션']"
김유행_Act_1,김유행,Actor,1,['드라마']
정동화_Act_1,정동화,Actor,1,['드라마']
이호정_Act_1,이호정,Actor,2,"['드라마', '액션', '스릴러']"
김성경_Act_1,김성경,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
유라엘_Act_1,유라엘,Actor,1,['드라마']
유서진_Act_1,유서진,Actor,1,['액션']
