Name,RawCentrality
John Hick,24
Dogen,24
Alain Badiou,24
Roland Barthes,24
David Hilbert,24
Mary Wollstonecraft,24
Donna Haraway,24
Alexander Bogdanov,24
Kenneth Arrow,24
B. F. Skinner,24
Michael Hardt,23
Arthur Koestler,23
Wendy Brown,23
Sarvepalli Radhakrishnan,23
Markandeya,23
William Blake,23
Henry Sidgwick,23
Luce Irigaray,23
David Ricardo,23
Dana Scott,23
Francis Hutcheson,23
Shvetashvatara,23
Sri Aurobindo,23
Ahmad ibn Hanbal,22
George Boole,22
Sandra Harding,22
Pietro Pomponazzi,22
Robert Stern,22
Jean Baudrillard,22
Ferdinand de Saussure,22
Patricia Hill Collins,22
Kurt Lewin,22
Alexander Herzen,22
Bruno Latour,22
Roger Scruton,22
Samuel Taylor Coleridge,22
Elisa Aaltola,21
Gianni Vattimo,21
Oswald Spengler,21
Paul Edwards,21
Hermann Lotze,21
George Herbert Mead,21
Iris Murdoch,21
A. C. Grayling,21
Paul Deussen,21
Christian Wolff,21
Cornelius Castoriadis,21
Lawrence Kohlberg,21
Rachel Carson,21
Charles Fourier,20
Abu Yaqub al-Sijistani,20
Hunayn ibn Ishaq,20
Gotthold Ephraim Lessing,20
Andronicus of Rhodes,20
George Eliot,20
Malcolm X,20
Clarence Irving Lewis,20
Karl Kautsky,20
Jean-Luc Nancy,20
Sir William Hamilton,20
Rabindranath Tagore,20
William Paley,20
Basava,20
Theodor Adorno,19
James Mark Baldwin,19
Zongmi,19
Christopher Hitchens,19
Margaret Mead,19
Hermann von Helmholtz,19
Giorgio Agamben,19
Eduard Von Hartmann,19
Catharine A. MacKinnon,19
H. L. A. Hart,19
Georg Cantor,19
Werner Heisenberg,19
Peter of Spain,19
Al-Hilli,19
Jinul,19
Michel Onfray,19
Joseph Priestley,19
Erich Fromm,19
Solomon Feferman,19
Narahari Tirtha,19
Pierre Bourdieu,19
Val Plumwood,19
Johann Gottfried Herder,18
Victor Cousin,18
Georgi Plekhanov,18
Jonathan Edwards,18
Michael Ruse,18
Max Scheler,18
C. S. Lewis,18
Angiras,18
Angela Davis,18
Fazang,18
Henry Corbin,18
Emil Cioran,18
Hans Jonas,18
Max Horkheimer,18
Oliver Wendell Holmes Jr.,18
Vasishtha,18
Nikolai Berdyaev,18
Fyodor Dostoevsky,18
Jeff McMahan,18
Jesus of Nazareth,18
Deirdre McCloskey,18
Hermann Cohen,18
Ray Monk,18
Frantz Fanon,17
Georg Simmel,17
William Godwin,17
Moses ibn Ezra,17
Nancy Bauer,17
Rush Rhees,17
Alexis de Tocqueville,17
Alan Watts,17
Percy Williams Bridgman,17
Eduard Bernstein,17
Bryan Magee,17
Claude Lefort,17
Murray Bookchin,17
Gregory Bateson,17
Thomas Brown,17
Nicolai Hartmann,17
Dugald Stewart,17
Henri Lefebvre,17
Marquis de Sade,16
Jan Hus,16
Johannes Kepler,16
Ronald Dworkin,16
Holmes Rolston III,16
Henry Suso,16
Frank Jackson,16
Friedrich Schiller,16
Heinrich Rickert,16
Michel de Montaigne,16
Hermann Weyl,16
Qusta ibn Luqa,16
Charles Babbage,16
Bruce Lee,16
Raymond Aron,16
Joseph Butler,16
Sam Harris,16
Jacopo Zabarella,16
Lorenzo Valla,16
Karen Barad,15
Lysander Spooner,15
Allen Newell,15
Huey P. Newton,15
Jonathan Barnes,15
William Thompson,15
Wilhelm Reich,15
Philip Kitcher,15
Thierry of Chartres,15
Judah Ben Samuel of Regensburg,15
Bhoja,15
Ivor Grattan-Guinness,15
Abu al-Hakam al-Kirmani,15
Paul Goodman,15
Leslie Stephen,15
Judah Messer Leon,15
Jean Hyppolite,15
E. J. Lowe,15
Ivan Illich,15
Richard Avenarius,15
Abu Zayd al-Balkhi,15
Richard Bentley,15
Masao Abe,15
Benedetto Croce,15
Carl Linnaeus,15
Pierre Leroux,15
Simeon ben Zemah Duran,15
David Bohm,14
Richard Dedekind,14
John McCarthy,14
Eusebius of Caesarea,14
Gilbert Harman,14
J. P. Moreland,14
George Armitage Miller,14
Marshall McLuhan,14
Charles Taliaferro,14
Kazimierz Twardowski,14
Thomas Henry Huxley,14
Karl Leonhard Reinhold,14
John Wyclif,14
Kwame Nkrumah,14
Isaac ben Moses Arama,14
Richard Price,14
D. Z. Phillips,14
Dag Prawitz,14
Herbert Feigl,14
Giacomo Leopardi,14
Thomas Hodgskin,14
Marquis de Condorcet,14
Peter Winch,14
Barry Smith,14
Nicolaus Copernicus,14
Uisang,14
Udayana,14
Benjamin Tucker,14
Michel Weber,14
Akka Mahadevi,14
Charles W. Morris,14
Axel Honneth,14
Ludwig Boltzmann,14
Peter Hacker,14
Jean Wahl,14
Abu Tammam,13
Samuel Clarke,13
Allan Bloom,13
Dietrich Bonhoeffer,13
Wilhelm von Humboldt,13
Mary Whiton Calkins,13
Jiddu Krishnamurti,13
Warren Goldfarb,13
Karl Kraus,13
Ferdinand Lassalle,13
John of Salisbury,13
Christopher Peacocke,13
Jacques Ellul,13
Roger Penrose,13
Padmanabha Tirtha,13
David Hartley,13
Simon Blackburn,13
Stephen Cole Kleene,13
Petrarch,13
Pillai Lokacharya,13
John Perry,13
Ray Brassier,13
James Ward,13
Erving Goffman,13
Pierre Paul Royer-Collard,13
C. Stephen Evans,13
David Edmonds,13
Michael Huemer,13
Paul E. Griffiths,13
Hugo Grotius,13
Do-ol,13
Frederick C. Beiser,13
Christiaan Huygens,13
Simon Critchley,13
John Ray,13
John Maynard Smith,13
Georges Canguilhem,13
John Eccles,13
Peter Wessel Zapffe,13
Niklas Luhmann,13
Elliott Sober,13
John Harris,13
Eric Voegelin,13
Dan Sperber,13
Seyla Benhabib,12
Charles E. Osgood,12
John Lewis,12
Julien Offray de La Mettrie,12
Robert Fogelin,12
Motoori Norinaga,12
Josef Pieper,12
James Clerk Maxwell,12
George Henry Lewes,12
Peter Unger,12
John Zerzan,12
Siddheshwar,12
Howard Robinson,12
Gabriel Bonnot de Mably,12
Anacharsis,12
Friedrich Heinrich Jacobi,12
R. G. Collingwood,12
Max Black,12
Rollo May,12
James M. Buchanan,12
Joseph Schumpeter,12
Jon Elster,12
Joseph de Maistre,12
Robert Fludd,12
Maurice Blanchot,12
Ian Barbour,12
Thomas Bradwardine,12
Monique Wittig,12
Nick Bostrom,12
William of Conches,12
Daniel Garber,12
Liu Shaoqi,12
Kim Sterelny,12
Gayatri Chakravorty Spivak,12
William Lycan,12
Marin Mersenne,12
Yi Hwang,12
Peter Carruthers,12
Hubert Dreyfus,12
Fujiwara Seika,12
Denis Dutton,12
William MacAskill,12
Seneca the Younger,12
James Griffin,12
Galen Strawson,12
Al-Mawardi,12
Stuart Hampshire,12
Paul E. Meehl,12
William Irwin,12
David Papineau,12
Dirghatamas,11
H. Richard Niebuhr,11
Maria Montessori,11
Ajita Kesakambali,11
Joseph Ratzinger,11
George Reisman,11
John Corcoran,11
Johannes Scotus Eriugena,11
Jean van Heijenoort,11
F. H. Bradley,11
Paul Carus,11
Abul A'la Maududi,11
Benson Mates,11
Augustus De Morgan,11
J. Baird Callicott,11
Ernest Lepore,11
Marjorie Grene,11
Ernst Bloch,11
Xun Zi,11
Paul de Man,11
Dwight Macdonald,11
John Courtney Murray,11
Julian Baggini,11
Carl Stumpf,11
Allan Gotthelf,11
Parashara,11
Paul Weiss,11
John Wisdom,11
Peter Godfrey-Smith,11
Michael Ghiselin,11
Graham Oppy,11
John Broome,11
John Kenneth Galbraith,11
Hicetas,11
Fred Feldman,11
Alexius Meinong,11
Johann Friedrich Herbart,11
Zygmunt Bauman,11
Irving Kristol,11
Keith Yandell,11
Ludwig von Bertalanffy,10
Heinrich Cornelius Agrippa,10
Paul Benacerraf,10
Tara Smith,10
Friedrich Schelling,10
David Wood,10
Richard J. Bernstein,10
Allan Gibbard,10
Eleonore Stump,10
Brian Leiter,10
David Hull,10
Gerald Edelman,10
William Temple,10
Ted Honderich,10
Jane Maienschein,10
Ernst Zermelo,10
Norman Kretzmann,10
Arthur de Gobineau,10
Viktor Frankl,10
William Mitchell,10
Abd al-Jabbar ibn Ahmad,10
Pandurang Shastri Athavale,10
Rudolf Christoph Eucken,10
Kuno Fischer,10
Joseph Raz,10
Anatol Rapoport,10
Bernard Stiegler,10
Mary Daly,10
Karl Mannheim,10
Douglas B. Rasmussen,10
Gregory Vlastos,10
William Kingdon Clifford,10
Edward Caird,10
Paul Gottfried,10
Stephen Hicks,10
Jean-Baptiste Lamarck,10
William Calvert Kneale,10
Renn Dickson Hampden,10
Johann Georg Hamann,10
William Law,9
Stanley Hauerwas,9
Joseph Margolis,9
Ralph McInerny,9
David Sedley,9
Philip Pettit,9
Liezi,9
Myles Burnyeat,9
Charles Parsons,9
George Grant,9
Franz Rosenzweig,9
Vilfredo Pareto,9
G.W.F. Hegel,9
Andrew Pyle,9
Nuel Belnap,9
Margaret Boden,9
Eudoxus of Cnidus,9
David Kelley,9
John Herschel,9
Ralph Barton Perry,9
Fritz Mauthner,9
Arthur Prior,9
Thomas Browne,9
Gustav Fechner,9
George Grote,9
Maine de Biran,9
Eduard Zeller,9
Marsilius of Padua,9
Andrea Cesalpino,9
Friedrich Albert Lange,9
