Name,RawCentrality
Gadadhara Bhattacharya,1
Scott Aikin,1
Elisa Aaltola,1
Marilyn McCord Adams,1
Carol J. Adams,1
Gottfried Leibniz,1
William of Champeaux,1
Walter Chatton,1
William of Alnwick,1
Walter of Mortagne,1
Thomas Lepeltier,1
Jacques Lacan,1
Irving Kristol,1
Norman Kretzmann,1
Wilbur Knorr,1
Martha Kneale,1
Raymond Klibansky,1
Kumazawa Banzan,1
Hermann Weyl,1
Peter Wessel Zapffe,1
Watsuji Tetsuro,1
Henry Sidgwick,1
Tanabe Hajime,1
Debendranath Tagore,1
Oswald Spengler,1
Yen Yuan,1
Christian Wolff,1
Philo the Dialectician,1
Pherecydes of Syros,1
Shukracharya,1
Shvetaketu,1
Franz Rosenzweig,1
Erwin Rohde,1
Tiruvalluvar,1
Sterling M. McMurrin,1
Remigius of Auxerre,1
Wasil ibn Ata,1
Trivikrama Panditacharya,1
Thomas of Erfurt,1
M. M. McCabe,1
Ernst Mayr,1
E. J. Lowe,1
Bryan Magee,1
Shao Yung,1
Gongsun Longzi,1
Gargi Vachaknavi,1
Euclid of Alexandria,1
Rollo May,1
George I. Mavrodes,1
Nishi Amane,1
William Mitchell,1
Miki Kiyoshi,1
Franklin Merrell-Wolff,1
Theodorus of Cyrene,1
Gregor Mendel,1
Agrippa the Sceptic,1
George Henry Lewes,1
Linda Nochlin,1
Nishitani Keiji,1
Kai Nielsen,1
Robert Cummings Neville,1
Antonio Negri,1
Yujin Nagasawa,1
John Courtney Murray,1
Jitendra Nath Mohanty,1
Vladimir Lenin,1
Ferdinand Lassalle,1
Heiric of Auxerre,1
Isvarakrsna,1
Peter Kropotkin,1
Nishida Kitaro,1
Hans Kelsen,1
Elbert Hubbard,1
David Hilbert,1
George Gemistos Plethon,1
Philip the Chancellor,1
Pietro d'Abano,1
Catherine Pickstock,1
Herman Philipse,1
Richard Popkin,1
Graham Oppy,1
Jan van Ruysbroek,1
Eduard Von Hartmann,1
Ali ibn Abbas al-Majusi,1
Friedrich Hayek,1
Robert Flint,1
George Eliot,1
Fyodor Dostoevsky,1
Bernard Silvestris,1
Nicholas of Autrecourt,1
Moses Narboni,1
Tom Regan,1
Ayn Rand,1
Greg Restall,1
Sayyid Qutb,1
James Rachels,1
Louis P. Pojman,1
Richard Dedekind,1
David Brewster,1
Dunash ibn Tamim,1
Demetrius the Cynic,1
Samuel Butler,1
Jacob Burckhardt,1
Matthew of Aquasparta,1
Shri Madhvacharya,1
Stuart Shanker,1
Amartya Sen,1
J. L. Schellenberg,1
William L. Rowe,1
John Sallis,1
Samuel Taylor Coleridge,1
George Boole,1
Ludwig Boltzmann,1
Niels Bohr,1
Bruno Bauer,1
Tominaga Nakamoto,1
William Thompson,1
Gisela Striker,1
Chang Tsai,1
Cavalcante de' Cavalcanti,1
Jean Gerson,1
Blasius of Parma,1
Robert C. Solomon,1
Huston Smith,1
Christopher Shields,1
Narayana Panditacharya,1
Stephen Toulmin,1
David Sztybel,1
Eleonore Stump,1
Richard Taylor,1
Benjamin Franklin,1
Gottlob Ernst Schulze,1
Marquis de Sade,1
David Ricardo,1
Karl Leonhard Reinhold,1
James Mill,1
Gotthold Ephraim Lessing,1
David Hartley,1
Cebes of Thebes,1
John Worrall,0
Elizabeth Wolgast,0
Sybil Wolfram,0
Robert Paul Wolff,0
Hu Hung,0
Hillel ben Samuel of Verona,0
Hibat Allah Abu'l-Barakat al-Baghd\aadi,0
Henry of Harclay,0
Joseph Kaspi,0
Anaximenes of Miletus,0
MarlÃ¨ne Zarader,0
MarÃ­a Zambrano,0
JosÃ© Zalabardo,0
Ursula Wolf,0
Susan R. Wolf,0
Jan WoleÅski,0
Karol WojtyÅa,0
Laurens Perseus Hickok,0
Samuel Heywood,0
Pierre Leroux,0
Pierre LaromiguiÃ¨re,0
Johann Gottfried Herder,0
Johann Friedrich Herbart,0
Claude Adrien HelvÃ©tius,0
G.W.F. Hegel,0
Michael Zuckert,0
Catherine Zuckert,0
FranÃ§ois Zourabichvili,0
Volker Zotz,0
ElÃ©mire Zolla,0
Slavoj Å½iÅ¾ek,0
Alexander Zinoviev,0
Akspada Gautama,0
Wilhelm Traugott Krug,0
Nachman Krochmal,0
Karl Christian Friedrich Krause,0
Hsi K'ang,0
Hugo KoÅÅÄtaj,0
Martin Knutzen,0
ThÃ©odore Simon Jouffroy,0
Dr. Samuel Johnson,0
Alexander Bryan Johnson,0
Friedrich Heinrich Jacobi,0
Wilhelm von Humboldt,0
John Hoppus,0
Friedrich HÃ¶lderlin,0
Josef HoÃ«nÃ©-Wronski,0
Thomas Hodgskin,0
Hermann Friedrich Wilhelm Hinrichs,0
Pierre-Simon Laplace,0
Lamennais,0
Johann Heinrich Lambert,0
William Hazlitt,0
Francis Haywood,0
Mary Hays,0
David Ramsay Hay,0
Laetitia Matilda Hawkins,0
Graves Chamney Haughton,0
Julius Charles Hare,0
Renn Dickson Hampden,0
Sir William Hamilton,0
Johann Georg Hamann,0
Theophilos Kairis,0
Thomas Gisbourne,0
Giacinto Sigismondo Gerdil,0
Issac de Pinto,0
Thomas Percival,0
Dugald Stewart,0
Richard Payne Knight,0
Heinrich von Kleist,0
William Paley,0
Thomas Paine,0
James Oswald,0
Lorenz Oken,0
Novalis,0
Lord Monboddo,0
John Millar,0
Maine de Biran,0
Gabriel Bonnot de Mably,0
Georg Christoph Lichtenberg,0
Friedrich Carl von Savigny,0
Hryhori Skovoroda,0
Heinrich Christoph Wilhelm Sigwart,0
Lady Mary Shepherd,0
Shah Wali Allah,0
Friedrich von Schlegel,0
Samuel Alexander,0
Konstantin Sergeyevich Aksakov,0
Mulla Hadi Sabzevari,0
Pierre Paul Royer-Collard,0
Claude Henri de Rouvroy Comte de Saint-Simon,0
Jean Jacques Rousseau,0
Antonio Rosmini-Serbati,0
August Wilhelm Rehberg,0
Daniel Raymond,0
Joseph Priestley,0
Richard Price,0
Jan Sniadecki,0
Alexander Gerard,0
Jakob Friedrich Fries,0
Charles Fourier,0
David Fordyce,0
Immanuel Hermann Fichte,0
Johann Gottlieb Fichte,0
Adam Ferguson,0
Jonathan Edwards,0
