Source,Target,Type,Id,Label,Weight
김한민_Dir_1,윤진영_Act_1,Undirected,6355,,2
김한민_Dir_1,윤혁진_Act_1,Undirected,6356,,1
김한민_Dir_1,윤현승_Act_1,Undirected,6357,,3
김한민_Dir_1,이건록_Act_1,Undirected,6358,,3
김한민_Dir_1,이규탁_Act_1,Undirected,6359,,3
김한민_Dir_1,이규형_Act_1,Undirected,6360,,1
김한민_Dir_1,이다혜_Act_1,Undirected,6361,,2
김한민_Dir_1,이단_Act_1,Undirected,6362,,2
김한민_Dir_1,이동빈_Act_1,Undirected,6363,,2
김한민_Dir_1,이동현_Act_1,Undirected,6364,,1
김한민_Dir_1,이동희_Act_1,Undirected,6365,,1
김한민_Dir_1,이루겸_Act_1,Undirected,6366,,2
김한민_Dir_1,이무생_Act_1,Undirected,6367,,1
김한민_Dir_1,이민수_Act_1,Undirected,6368,,1
김한민_Dir_1,이보영_Act_1,Undirected,6369,,2
김한민_Dir_1,이상백_Act_1,Undirected,6370,,1
김한민_Dir_1,이상호_Act_1,Undirected,6371,,3
김한민_Dir_1,이서준_Act_1,Undirected,6372,,2
김한민_Dir_1,이성욱_Act_1,Undirected,6373,,1
김한민_Dir_1,이승헌_Act_1,Undirected,6374,,1
김한민_Dir_1,이시안_Act_1,Undirected,6375,,2
김한민_Dir_1,이시엽_Act_1,Undirected,6376,,1
김한민_Dir_1,이시헌_Act_1,Undirected,6377,,1
김한민_Dir_1,이운산_Act_1,Undirected,6378,,2
김한민_Dir_1,이웅규_Act_1,Undirected,6379,,1
김한민_Dir_1,이원희_Act_1,Undirected,6380,,1
김한민_Dir_1,이의령_Act_1,Undirected,6381,,2
김한민_Dir_1,이재우_Act_1,Undirected,6382,,1
김한민_Dir_1,이재한_Act_1,Undirected,6383,,3
김한민_Dir_1,이제훈_Act_1,Undirected,6384,,1
김한민_Dir_1,이종섭_Act_1,Undirected,6385,,2
김한민_Dir_1,이종욱_Act_1,Undirected,6386,,2
김한민_Dir_1,이준혁_Act_1,Undirected,6387,,2
김한민_Dir_1,이지영_Act_1,Undirected,6388,,1
김한민_Dir_1,이지운_Act_1,Undirected,6389,,2
김한민_Dir_1,이진민_Act_1,Undirected,6390,,2
김한민_Dir_1,이창균_Act_1,Undirected,6391,,1
김한민_Dir_1,이태형_Act_1,Undirected,6392,,1
김한민_Dir_1,이한준_Act_1,Undirected,6393,,1
김한민_Dir_1,임성민_Act_1,Undirected,6394,,1
김한민_Dir_1,임일규_Act_1,Undirected,6395,,1
김한민_Dir_1,장루이_Act_1,Undirected,6396,,1
김한민_Dir_1,장유화_Act_1,Undirected,6397,,1
김한민_Dir_1,장한솔_Act_1,Undirected,6398,,2
김한민_Dir_1,전운종_Act_1,Undirected,6399,,1
김한민_Dir_1,정기섭_Act_1,Undirected,6400,,1
김한민_Dir_1,정대경_Act_1,Undirected,6401,,1
김한민_Dir_1,정동근_Act_1,Undirected,6402,,3
김한민_Dir_1,정민철_Act_1,Undirected,6403,,1
김한민_Dir_1,정민혁_Act_1,Undirected,6404,,1
김한민_Dir_1,정승현_Act_1,Undirected,6405,,1
김한민_Dir_1,정시훈_Act_1,Undirected,6406,,1
김한민_Dir_1,정연_Act_1,Undirected,6407,,2
김한민_Dir_1,정영록_Act_1,Undirected,6408,,1
김한민_Dir_1,정예훈_Act_1,Undirected,6409,,2
김한민_Dir_1,정유준_Act_1,Undirected,6410,,1
김한민_Dir_1,정재영_Act_1,Undirected,6411,,1
김한민_Dir_1,정제우_Act_1,Undirected,6412,,2
김한민_Dir_1,정종훈_Act_1,Undirected,6413,,1
김한민_Dir_1,정준화_Act_1,Undirected,6414,,2
김한민_Dir_1,정하영_Act_1,Undirected,6415,,1
김한민_Dir_1,정현옥_Act_1,Undirected,6416,,2
김한민_Dir_1,조성국_Act_1,Undirected,6417,,1
김한민_Dir_1,조재윤_Act_1,Undirected,6418,,2
김한민_Dir_1,조재현_Act_1,Undirected,6419,,2
김한민_Dir_1,조현수_Act_1,Undirected,6420,,3
김한민_Dir_1,주석태_Act_1,Undirected,6421,,1
김한민_Dir_1,지상우_Act_1,Undirected,6422,,1
김한민_Dir_1,진범일_Act_1,Undirected,6423,,1
김한민_Dir_1,채강_Act_1,Undirected,6424,,3
김한민_Dir_1,채원우_Act_1,Undirected,6425,,1
김한민_Dir_1,최광제_Act_1,Undirected,6426,,1
김한민_Dir_1,최기표_Act_1,Undirected,6427,,1
김한민_Dir_1,최단비_Act_1,Undirected,6428,,1
김한민_Dir_1,최덕문_Act_1,Undirected,6429,,1
김한민_Dir_1,최돈학_Act_1,Undirected,6430,,3
김한민_Dir_1,최정태_Act_1,Undirected,6431,,1
김한민_Dir_1,최지현_Act_1,Undirected,6432,,1
김한민_Dir_1,최지환_Act_1,Undirected,6433,,1
김한민_Dir_1,최홍락_Act_1,Undirected,6434,,2
김한민_Dir_1,하영진_Act_1,Undirected,6435,,2
김한민_Dir_1,한대훈_Act_1,Undirected,6436,,1
김한민_Dir_1,한동국_Act_1,Undirected,6437,,2
김한민_Dir_1,한봄_Act_1,Undirected,6438,,2
김한민_Dir_1,한상경_Act_1,Undirected,6439,,2
김한민_Dir_1,한송희_Act_1,Undirected,6440,,2
김한민_Dir_1,한우진_Act_1,Undirected,6441,,1
김한민_Dir_1,한재학_Act_1,Undirected,6442,,1
김한민_Dir_1,한지은_Act_1,Undirected,6443,,1
김한민_Dir_1,함진성_Act_1,Undirected,6444,,1
김한민_Dir_1,허재욱_Act_1,Undirected,6445,,1
김한민_Dir_1,허재호_Act_1,Undirected,6446,,1
김한민_Dir_1,허준호_Act_1,Undirected,6447,,1
김한민_Dir_1,허중회_Act_1,Undirected,6448,,1
김한민_Dir_1,허태경_Act_1,Undirected,6449,,1
김한민_Dir_1,현봉식_Act_1,Undirected,6450,,2
김한민_Dir_1,현서영_Act_1,Undirected,6451,,1
김한민_Dir_1,현직_Act_1,Undirected,6452,,2
김한민_Dir_1,홍윤_Act_1,Undirected,6453,,2
김한민_Dir_1,황무영_Act_1,Undirected,6454,,2
김한민_Dir_1,황민혁_Act_1,Undirected,6455,,3
김한민_Dir_1,황민형_Act_1,Undirected,6456,,1
김한민_Dir_1,황성웅_Act_1,Undirected,6457,,3
김한민_Dir_1,황재운_Act_1,Undirected,6458,,1
김현우_Dir_1,강다윤_Act_1,Undirected,6459,,1
김현우_Dir_1,강예서_Act_1,Undirected,6460,,1
김현우_Dir_1,김광용_Act_1,Undirected,6461,,1
김현우_Dir_1,김동형_Act_1,Undirected,6462,,1
김현우_Dir_1,김림후_Act_1,Undirected,6463,,1
김현우_Dir_1,김민주_Act_1,Undirected,6464,,1
김현우_Dir_1,김솔_Act_1,Undirected,6465,,2
김현우_Dir_1,김윤서_Act_1,Undirected,6466,,1
김현우_Dir_1,김율호_Act_1,Undirected,6467,,1
김현우_Dir_1,김정주_Act_1,Undirected,6468,,1
김현우_Dir_1,김혜영_Act_1,Undirected,6469,,1
김현우_Dir_1,남지현_Act_1,Undirected,6470,,1
김현우_Dir_1,문가람_Act_1,Undirected,6471,,1
김현우_Dir_1,문수영_Act_1,Undirected,6472,,1
김현우_Dir_1,박상현_Act_1,Undirected,6473,,2
김현우_Dir_1,빅알렉스_Act_1,Undirected,6474,,1
김현우_Dir_1,선주아_Act_1,Undirected,6475,,1
김현우_Dir_1,손민준_Act_1,Undirected,6476,,1
김현우_Dir_1,안채희_Act_1,Undirected,6477,,1
김현우_Dir_1,염서현_Act_1,Undirected,6478,,1
김현우_Dir_1,원승재_Act_1,Undirected,6479,,1
김현우_Dir_1,유강민_Act_1,Undirected,6480,,1
김현우_Dir_1,윤정열_Act_1,Undirected,6481,,1
김현우_Dir_1,이재석_Act_1,Undirected,6482,,1
김현우_Dir_1,이푸름_Act_1,Undirected,6483,,1
김현우_Dir_1,임유림_Act_1,Undirected,6484,,1
김현우_Dir_1,임정은_Act_1,Undirected,6485,,1
김현우_Dir_1,정구현_Act_1,Undirected,6486,,1
김현우_Dir_1,정은우_Act_1,Undirected,6487,,1
김현우_Dir_1,정인기_Act_1,Undirected,6488,,1
김현우_Dir_1,정재훈_Act_1,Undirected,6489,,1
김현우_Dir_1,정진우_Act_1,Undirected,6490,,1
김현우_Dir_1,정찬우_Act_1,Undirected,6491,,1
김현우_Dir_1,조명연_Act_1,Undirected,6492,,1
김현우_Dir_1,조명행_Act_1,Undirected,6493,,1
김현우_Dir_1,조서인_Act_1,Undirected,6494,,1
김현우_Dir_1,채영숙_Act_1,Undirected,6495,,1
김현우_Dir_1,황두하_Act_1,Undirected,6496,,2
류승완_Dir_1,강길우_Act_1,Undirected,6497,,1
류승완_Dir_1,강승수_Act_1,Undirected,6498,,1
류승완_Dir_1,강희제_Act_1,Undirected,6499,,1
류승완_Dir_1,고동옥_Act_1,Undirected,6500,,1
류승완_Dir_1,고민시_Act_1,Undirected,6501,,1
류승완_Dir_1,곽자형_Act_1,Undirected,6502,,1
류승완_Dir_1,곽진석_Act_1,Undirected,6503,,1
류승완_Dir_1,구교환_Act_1,Undirected,6504,,1
류승완_Dir_1,구본웅_Act_1,Undirected,6505,,1
류승완_Dir_1,권해효_Act_1,Undirected,6506,,1
류승완_Dir_1,김가을_Act_1,Undirected,6507,,1
류승완_Dir_1,김경덕_Act_1,Undirected,6508,,1
류승완_Dir_1,김경록_Act_1,Undirected,6509,,1
류승완_Dir_1,김경희_Act_1,Undirected,6510,,1
류승완_Dir_1,김기천_Act_1,Undirected,6511,,1
류승완_Dir_1,김도훈_Act_1,Undirected,6512,,1
류승완_Dir_1,김동식_Act_1,Undirected,6513,,1
류승완_Dir_1,김동화_Act_1,Undirected,6514,,1
류승완_Dir_1,김명연_Act_1,Undirected,6515,,1
류승완_Dir_1,김미지_Act_1,Undirected,6516,,1
류승완_Dir_1,김병만_Act_1,Undirected,6517,,1
류승완_Dir_1,김서원_Act_1,Undirected,6518,,1
류승완_Dir_1,김서희_Act_1,Undirected,6519,,1
류승완_Dir_1,김소진_Act_1,Undirected,6520,,1
류승완_Dir_1,김시후_Act_1,Undirected,6521,,1
류승완_Dir_1,김용학_Act_1,Undirected,6522,,1
류승완_Dir_1,김우영_Act_1,Undirected,6523,,1
류승완_Dir_1,김원준_Act_1,Undirected,6524,,1
류승완_Dir_1,김원해_Act_1,Undirected,6525,,2
류승완_Dir_1,김윤석_Act_1,Undirected,6526,,1
류승완_Dir_1,김재화_Act_1,Undirected,6527,,3
류승완_Dir_1,김재훈_Act_1,Undirected,6528,,1
류승완_Dir_1,김종수_Act_1,Undirected,6529,,1
류승완_Dir_1,김준식_Act_1,Undirected,6530,,1
류승완_Dir_1,김충길_Act_1,Undirected,6531,,1
류승완_Dir_1,김한솔_Act_1,Undirected,6532,,1
류승완_Dir_1,김혜수_Act_1,Undirected,6533,,1
류승완_Dir_1,남진복_Act_1,Undirected,6534,,1
류승완_Dir_1,남태규_Act_1,Undirected,6535,,1
류승완_Dir_1,민대웅_Act_1,Undirected,6536,,1
류승완_Dir_1,박경혜_Act_1,Undirected,6537,,3
류승완_Dir_1,박명신_Act_1,Undirected,6538,,2
류승완_Dir_1,박정_Act_1,Undirected,6539,,1
류승완_Dir_1,박정민_Act_1,Undirected,6540,,1
류승완_Dir_1,박준면_Act_1,Undirected,6541,,2
류승완_Dir_1,박지영_Act_1,Undirected,6542,,1
류승완_Dir_1,박찬별_Act_1,Undirected,6543,,1
류승완_Dir_1,배정환_Act_1,Undirected,6544,,1
류승완_Dir_1,백승철_Act_1,Undirected,6545,,1
류승완_Dir_1,백종환_Act_1,Undirected,6546,,1
류승완_Dir_1,백주희_Act_1,Undirected,6547,,1
류승완_Dir_1,변홍준_Act_1,Undirected,6548,,1
류승완_Dir_1,선종구_Act_1,Undirected,6549,,1
류승완_Dir_1,송원수_Act_1,Undirected,6550,,1
류승완_Dir_1,신민재_Act_1,Undirected,6551,,2
류승완_Dir_1,신삼봉_Act_1,Undirected,6552,,1
류승완_Dir_1,신승환_Act_1,Undirected,6553,,1
류승완_Dir_1,신영옥_Act_1,Undirected,6554,,1
류승완_Dir_1,신우희_Act_1,Undirected,6555,,2
류승완_Dir_1,심규식_Act_1,Undirected,6556,,1
류승완_Dir_1,안보현_Act_1,Undirected,6557,,1
류승완_Dir_1,안상태_Act_1,Undirected,6558,,1
류승완_Dir_1,안세호_Act_1,Undirected,6559,,2
류승완_Dir_1,염정아_Act_1,Undirected,6560,,1
류승완_Dir_1,오달수_Act_1,Undirected,6561,,1
류승완_Dir_1,오대환_Act_1,Undirected,6562,,1
류승완_Dir_1,오윤홍_Act_1,Undirected,6563,,1
류승완_Dir_1,오충근_Act_1,Undirected,6564,,1
류승완_Dir_1,오현석_Act_1,Undirected,6565,,1
류승완_Dir_1,우정원_Act_1,Undirected,6566,,1
류승완_Dir_1,유민석_Act_1,Undirected,6567,,1
류승완_Dir_1,유민주_Act_1,Undirected,6568,,1
류승완_Dir_1,유연석_Act_1,Undirected,6569,,1
류승완_Dir_1,유재연_Act_1,Undirected,6570,,1
류승완_Dir_1,유창한_Act_1,Undirected,6571,,1
류승완_Dir_1,유태근_Act_1,Undirected,6572,,1
류승완_Dir_1,유하람_Act_1,Undirected,6573,,1
류승완_Dir_1,윤경호_Act_1,Undirected,6574,,2
류승완_Dir_1,윤대열_Act_1,Undirected,6575,,1
류승완_Dir_1,윤대원_Act_1,Undirected,6576,,1
류승완_Dir_1,윤병희_Act_1,Undirected,6577,,1
류승완_Dir_1,윤종구_Act_1,Undirected,6578,,1
류승완_Dir_1,윤준열_Act_1,Undirected,6579,,1
류승완_Dir_1,이금빈_Act_1,Undirected,6580,,1
류승완_Dir_1,이나연_Act_1,Undirected,6581,,1
류승완_Dir_1,이다일_Act_1,Undirected,6582,,1
류승완_Dir_1,이봉련_Act_1,Undirected,6583,,1
류승완_Dir_1,이상하_Act_1,Undirected,6584,,1
류승완_Dir_1,이상협_Act_1,Undirected,6585,,1
류승완_Dir_1,이상희_Act_1,Undirected,6586,,1
류승완_Dir_1,이서아_Act_1,Undirected,6587,,1
류승완_Dir_1,이선희_Act_1,Undirected,6588,,1
류승완_Dir_1,이성환_Act_1,Undirected,6589,,1
류승완_Dir_1,이용희_Act_1,Undirected,6590,,1
류승완_Dir_1,이정수_Act_1,Undirected,6591,,1
류승완_Dir_1,이종진_Act_1,Undirected,6592,,1
류승완_Dir_1,이진희_Act_1,Undirected,6593,,3
류승완_Dir_1,이태형_Act_1,Undirected,6594,,1
류승완_Dir_1,이화정_Act_1,Undirected,6595,,1
류승완_Dir_1,이희경_Act_1,Undirected,6596,,1
류승완_Dir_1,인선호_Act_1,Undirected,6597,,1
류승완_Dir_1,임승준_Act_1,Undirected,6598,,1
류승완_Dir_1,임희라_Act_1,Undirected,6599,,1
류승완_Dir_1,장기하_Act_1,Undirected,6600,,1
류승완_Dir_1,장윤주_Act_1,Undirected,6601,,1
류승완_Dir_1,장지후_Act_1,Undirected,6602,,1
류승완_Dir_1,전상원_Act_1,Undirected,6603,,1
류승완_Dir_1,전석찬_Act_1,Undirected,6604,,1
류승완_Dir_1,전현숙_Act_1,Undirected,6605,,2
류승완_Dir_1,정도원_Act_1,Undirected,6606,,1
류승완_Dir_1,정만식_Act_1,Undirected,6607,,2
류승완_Dir_1,정명진_Act_1,Undirected,6608,,1
류승완_Dir_1,정병두_Act_1,Undirected,6609,,1
류승완_Dir_1,정재원_Act_1,Undirected,6610,,1
류승완_Dir_1,정재훈_Act_1,Undirected,6611,,1
류승완_Dir_1,정해인_Act_1,Undirected,6612,,1
류승완_Dir_1,정혜자_Act_1,Undirected,6613,,1
류승완_Dir_1,정호진_Act_1,Undirected,6614,,1
류승완_Dir_1,조관우_Act_1,Undirected,6615,,1
류승완_Dir_1,조상원_Act_1,Undirected,6616,,1
류승완_Dir_1,조성현_Act_1,Undirected,6617,,1
류승완_Dir_1,조순연_Act_1,Undirected,6618,,1
류승완_Dir_1,조인성_Act_1,Undirected,6619,,2
류승완_Dir_1,주보비_Act_1,Undirected,6620,,3
류승완_Dir_1,진경_Act_1,Undirected,6621,,2
류승완_Dir_1,진희규_Act_1,Undirected,6622,,1
류승완_Dir_1,최가은_Act_1,Undirected,6623,,1
류승완_Dir_1,최경훈_Act_1,Undirected,6624,,1
류승완_Dir_1,최유정_Act_1,Undirected,6625,,1
류승완_Dir_1,최정욱_Act_1,Undirected,6626,,1
류승완_Dir_1,최종원_Act_1,Undirected,6627,,1
류승완_Dir_1,태상호_Act_1,Undirected,6628,,1
류승완_Dir_1,한규석_Act_1,Undirected,6629,,1
류승완_Dir_1,한철우_Act_1,Undirected,6630,,1
류승완_Dir_1,허남준_Act_1,Undirected,6631,,1
류승완_Dir_1,허준호_Act_1,Undirected,6632,,2
류승완_Dir_1,현봉식_Act_1,Undirected,6633,,1
류승완_Dir_1,홍성오_Act_1,Undirected,6634,,1
류승완_Dir_1,홍은철_Act_1,Undirected,6635,,1
류승완_Dir_1,황영윤_Act_1,Undirected,6636,,1
류승완_Dir_1,황인기_Act_1,Undirected,6637,,1
류승완_Dir_1,황인무_Act_1,Undirected,6638,,1
류승완_Dir_1,황정민_Act_1,Undirected,6639,,1
류승완_Dir_1,황창기_Act_1,Undirected,6640,,1
민채연_Dir_1,민채연_Act_1,Undirected,6641,,2
민채연_Dir_1,송민석_Act_1,Undirected,6642,,1
민채연_Dir_1,이명준_Act_1,Undirected,6643,,1
민채연_Dir_1,이예주_Act_1,Undirected,6644,,1
민채연_Dir_1,임지호_Act_1,Undirected,6645,,1
민채연_Dir_1,정다은_Act_1,Undirected,6646,,1
민채연_Dir_1,정수련_Act_1,Undirected,6647,,1
민채연_Dir_1,최유정_Act_1,Undirected,6648,,1
민환기_Dir_1,고권일_Act_1,Undirected,6649,,1
민환기_Dir_1,고은영_Act_1,Undirected,6650,,1
민환기_Dir_1,김남희_Act_1,Undirected,6651,,1
민환기_Dir_1,김다운_Act_1,Undirected,6652,,1
민환기_Dir_1,김대중_Act_1,Undirected,6653,,1
민환기_Dir_1,김도영_Act_1,Undirected,6654,,1
민환기_Dir_1,김순애_Act_1,Undirected,6655,,1
민환기_Dir_1,김재록_Act_1,Undirected,6656,,1
민환기_Dir_1,김홍모_Act_1,Undirected,6657,,1
민환기_Dir_1,박정경수_Act_1,Undirected,6658,,1
민환기_Dir_1,반영경_Act_1,Undirected,6659,,1
민환기_Dir_1,서석규_Act_1,Undirected,6660,,1
민환기_Dir_1,오수경_Act_1,Undirected,6661,,1
민환기_Dir_1,윤경미_Act_1,Undirected,6662,,1
민환기_Dir_1,이길훈_Act_1,Undirected,6663,,1
민환기_Dir_1,이선자_Act_1,Undirected,6664,,1
민환기_Dir_1,장현성_Act_1,Undirected,6665,,1
민환기_Dir_1,전서윤_Act_1,Undirected,6666,,1
민환기_Dir_1,정화빈_Act_1,Undirected,6667,,1
민환기_Dir_1,진경표_Act_1,Undirected,6668,,1
민환기_Dir_1,하승우_Act_1,Undirected,6669,,1
민환기_Dir_1,현성미_Act_1,Undirected,6670,,1
민환기_Dir_1,황용운_Act_1,Undirected,6671,,1
민환기_Dir_1,황현진_Act_1,Undirected,6672,,1
박동기_Dir_1,구재연_Act_1,Undirected,6673,,1
박동기_Dir_1,권혁천_Act_1,Undirected,6674,,1
박동기_Dir_1,김광재_Act_1,Undirected,6675,,1
박동기_Dir_1,김기두_Act_1,Undirected,6676,,1
박동기_Dir_1,김세환_Act_1,Undirected,6677,,1
박동기_Dir_1,김시운_Act_1,Undirected,6678,,1
박동기_Dir_1,김용석_Act_1,Undirected,6679,,1
박동기_Dir_1,김정승_Act_1,Undirected,6680,,1
박동기_Dir_1,김조운_Act_1,Undirected,6681,,2
박동기_Dir_1,김충길_Act_1,Undirected,6682,,1
박동기_Dir_1,김혜나_Act_1,Undirected,6683,,1
박동기_Dir_1,김혜원_Act_1,Undirected,6684,,1
박동기_Dir_1,마성민_Act_1,Undirected,6685,,1
박동기_Dir_1,문일완_Act_1,Undirected,6686,,1
박동기_Dir_1,박동기_Act_1,Undirected,6687,,2
박동기_Dir_1,박정곤_Act_1,Undirected,6688,,1
박동기_Dir_1,박지영_Act_1,Undirected,6689,,1
박동기_Dir_1,백수장_Act_1,Undirected,6690,,1
박동기_Dir_1,설유진_Act_1,Undirected,6691,,1
박동기_Dir_1,손우현_Act_1,Undirected,6692,,1
박동기_Dir_1,송보은_Act_1,Undirected,6693,,1
박동기_Dir_1,송부건_Act_1,Undirected,6694,,1
박동기_Dir_1,송원수_Act_1,Undirected,6695,,1
박동기_Dir_1,신두리_Act_1,Undirected,6696,,1
박동기_Dir_1,신민재_Act_1,Undirected,6697,,1
박동기_Dir_1,윤주상_Act_1,Undirected,6698,,1
박동기_Dir_1,이경욱_Act_1,Undirected,6699,,2
박동기_Dir_1,임수현_Act_1,Undirected,6700,,1
박동기_Dir_1,전이서_Act_1,Undirected,6701,,1
박동기_Dir_1,정종우_Act_1,Undirected,6702,,2
박동기_Dir_1,조미녀_Act_1,Undirected,6703,,1
박동기_Dir_1,최윤화_Act_1,Undirected,6704,,1
박동기_Dir_1,황지연_Act_1,Undirected,6705,,1
박범수_Dir_1,강인기_Act_1,Undirected,6706,,1
박범수_Dir_1,구시연_Act_1,Undirected,6707,,1
박범수_Dir_1,권유나_Act_1,Undirected,6708,,1
박범수_Dir_1,김미수_Act_1,Undirected,6709,,1
박범수_Dir_1,김예지_Act_1,Undirected,6710,,1
박범수_Dir_1,김지영_Act_1,Undirected,6711,,1
박범수_Dir_1,김한솔_Act_1,Undirected,6712,,1
박범수_Dir_1,류혜린_Act_1,Undirected,6713,,1
박범수_Dir_1,박병우_Act_1,Undirected,6714,,1
박범수_Dir_1,박세완_Act_1,Undirected,6715,,1
박범수_Dir_1,박소연_Act_1,Undirected,6716,,1
박범수_Dir_1,박슬기_Act_1,Undirected,6717,,1
박범수_Dir_1,박유밀_Act_1,Undirected,6718,,1
박범수_Dir_1,박효은_Act_1,Undirected,6719,,1
박범수_Dir_1,방예인_Act_1,Undirected,6720,,1
박범수_Dir_1,방정민_Act_1,Undirected,6721,,1
박범수_Dir_1,백하이_Act_1,Undirected,6722,,1
박범수_Dir_1,서동훈_Act_1,Undirected,6723,,1
박범수_Dir_1,설찬미_Act_1,Undirected,6724,,1
박범수_Dir_1,손병욱_Act_1,Undirected,6725,,1
박범수_Dir_1,손지나_Act_1,Undirected,6726,,1
박범수_Dir_1,송훈_Act_1,Undirected,6727,,1
박범수_Dir_1,안희주_Act_1,Undirected,6728,,1
박범수_Dir_1,염지영_Act_1,Undirected,6729,,1
박범수_Dir_1,오준혁_Act_1,Undirected,6730,,2
박범수_Dir_1,윤계상_Act_1,Undirected,6731,,1
박범수_Dir_1,윤대열_Act_1,Undirected,6732,,2
박범수_Dir_1,윤혜리_Act_1,Undirected,6733,,1
박범수_Dir_1,이동건_Act_1,Undirected,6734,,1
박범수_Dir_1,이동욱_Act_1,Undirected,6735,,1
박범수_Dir_1,이미도_Act_1,Undirected,6736,,2
박범수_Dir_1,이상이_Act_1,Undirected,6737,,1
박범수_Dir_1,이솜_Act_1,Undirected,6738,,1
박범수_Dir_1,이시훈_Act_1,Undirected,6739,,1
박범수_Dir_1,이재남_Act_1,Undirected,6740,,1
박범수_Dir_1,이정하_Act_1,Undirected,6741,,1
박범수_Dir_1,이찬형_Act_1,Undirected,6742,,1
박범수_Dir_1,이태형_Act_1,Undirected,6743,,1
박범수_Dir_1,이한종_Act_1,Undirected,6744,,1
박범수_Dir_1,이한주_Act_1,Undirected,6745,,1
박범수_Dir_1,이혜리_Act_1,Undirected,6746,,1
박범수_Dir_1,임수정_Act_1,Undirected,6747,,1
박범수_Dir_1,임우철_Act_1,Undirected,6748,,1
박범수_Dir_1,장래군_Act_1,Undirected,6749,,1
박범수_Dir_1,장현성_Act_1,Undirected,6750,,1
박범수_Dir_1,정우영_Act_1,Undirected,6751,,1
박범수_Dir_1,조달환_Act_1,Undirected,6752,,1
박범수_Dir_1,조민국_Act_1,Undirected,6753,,1
박범수_Dir_1,조아람_Act_1,Undirected,6754,,1
박범수_Dir_1,조영진_Act_1,Undirected,6755,,1
박범수_Dir_1,주진모_Act_1,Undirected,6756,,1
박범수_Dir_1,지이수_Act_1,Undirected,6757,,2
박범수_Dir_1,최지수_Act_1,Undirected,6758,,1
박범수_Dir_1,한동희_Act_1,Undirected,6759,,1
박범수_Dir_1,한사명_Act_1,Undirected,6760,,1
박범수_Dir_1,한종훈_Act_1,Undirected,6761,,2
박범수_Dir_1,현봉식_Act_1,Undirected,6762,,1
박범수_Dir_1,홍성덕_Act_1,Undirected,6763,,1
박범수_Dir_1,황기석_Act_1,Undirected,6764,,1
박범수_Dir_1,황대기_Act_1,Undirected,6765,,1
박이웅_Dir_1,Le Chi Nguyen_Act_1,Undirected,6766,,1
박이웅_Dir_1,강정우_Act_1,Undirected,6767,,1
박이웅_Dir_1,강정임_Act_1,Undirected,6768,,1
박이웅_Dir_1,경규민_Act_1,Undirected,6769,,1
박이웅_Dir_1,고은별_Act_1,Undirected,6770,,1
박이웅_Dir_1,구다송_Act_1,Undirected,6771,,1
박이웅_Dir_1,김고운_Act_1,Undirected,6772,,1
박이웅_Dir_1,김남우_Act_1,Undirected,6773,,1
박이웅_Dir_1,김담호_Act_1,Undirected,6774,,1
박이웅_Dir_1,김승용_Act_1,Undirected,6775,,1
박이웅_Dir_1,김은석_Act_1,Undirected,6776,,2
박이웅_Dir_1,김재금_Act_1,Undirected,6777,,1
박이웅_Dir_1,김정회_Act_1,Undirected,6778,,1
박이웅_Dir_1,김중기_Act_1,Undirected,6779,,1
박이웅_Dir_1,김필_Act_1,Undirected,6780,,1
박이웅_Dir_1,김혜윤_Act_1,Undirected,6781,,1
박이웅_Dir_1,김호진_Act_1,Undirected,6782,,1
박이웅_Dir_1,김희창_Act_1,Undirected,6783,,1
박이웅_Dir_1,나종민_Act_1,Undirected,6784,,2
박이웅_Dir_1,노수산나_Act_1,Undirected,6785,,1
박이웅_Dir_1,라호찬_Act_1,Undirected,6786,,1
박이웅_Dir_1,문정웅_Act_1,Undirected,6787,,1
박이웅_Dir_1,박건우_Act_1,Undirected,6788,,1
박이웅_Dir_1,박소을_Act_1,Undirected,6789,,1
박이웅_Dir_1,박승준_Act_1,Undirected,6790,,1
박이웅_Dir_1,박시우_Act_1,Undirected,6791,,1
박이웅_Dir_1,박옥출_Act_1,Undirected,6792,,1
박이웅_Dir_1,박원상_Act_1,Undirected,6793,,1
박이웅_Dir_1,박종환_Act_1,Undirected,6794,,1
박이웅_Dir_1,박혁권_Act_1,Undirected,6795,,1
박이웅_Dir_1,박현우_Act_1,Undirected,6796,,1
박이웅_Dir_1,백승원_Act_1,Undirected,6797,,1
박이웅_Dir_1,백현_Act_1,Undirected,6798,,1
박이웅_Dir_1,서다예_Act_1,Undirected,6799,,1
박이웅_Dir_1,서지원_Act_1,Undirected,6800,,1
박이웅_Dir_1,서홍석_Act_1,Undirected,6801,,1
박이웅_Dir_1,성노진_Act_1,Undirected,6802,,1
박이웅_Dir_1,성여진_Act_1,Undirected,6803,,1
박이웅_Dir_1,손성찬_Act_1,Undirected,6804,,1
박이웅_Dir_1,손화령_Act_1,Undirected,6805,,1
박이웅_Dir_1,신여경_Act_1,Undirected,6806,,1
박이웅_Dir_1,신재휘_Act_1,Undirected,6807,,1
박이웅_Dir_1,안토니_Act_1,Undirected,6808,,1
박이웅_Dir_1,양미선_Act_1,Undirected,6809,,2
박이웅_Dir_1,양소민_Act_1,Undirected,6810,,1
박이웅_Dir_1,양준명_Act_1,Undirected,6811,,1
박이웅_Dir_1,양희경_Act_1,Undirected,6812,,1
박이웅_Dir_1,엄옥란_Act_1,Undirected,6813,,1
박이웅_Dir_1,예성_Act_1,Undirected,6814,,1
